timestamp,value,label
1578894720,171.66,
1578894780,170.62,
1578894840,165.04,
1578894900,176.74,
1578894960,172.2,
1578895020,160.73,
1578895080,173.54,
1578895140,172.13,
1578895200,169.19,
1578895260,174.18,
1578895320,171.2,
1578895380,168.8,
1578895440,185.87,0
1578895500,179.45,0
1578895560,171.76,0
1578895620,171.17,0
1578895680,171.48,0
1578895740,165.59,0
1578895800,164.93,0
1578895860,154.48,0
1578895920,177.43,0
1578895980,175.18,0
1578896040,174.41,0
1578896100,183.61,0
1578896160,166.33,0
1578896220,169.96,0
1578896280,163.9,0
1578896340,153.86,0
1578896400,162.42,0
1578896460,167.72,0
1578896520,167.2,0
1578896580,160.75,0
1578896640,159.22,0
1578896700,175.39,0
1578896760,166.25,0
1578896820,160.41,0
1578896880,187.4,0
1578896940,167.76,0
1578897000,166.16,0
1578897060,173.21,0
1578897120,173.05,0
1578897180,164.43,0
1578897240,159.5,0
1578897300,162.05,0
1578897360,169.13,0
1578897420,161.67,0
1578897480,162.92,0
1578897540,160.84,0
1578897600,158.7,0
1578897660,182.22,0
1578897720,183.17,0
1578897780,169.35,0
1578897840,170.52,0
1578897900,173.78,0
1578897960,160.82,0
1578898020,163.9,0
1578898080,163.9,0
1578898140,163.63,0
1578898200,169.2,0
1578898260,173.61,0
1578898320,183.16,0
1578898380,177.35,0
1578898440,174.78,0
1578898500,163.44,0
1578898560,173.93,0
1578898620,167.02,0
1578898680,169.87,0
1578898740,164.41,0
1578898800,164.04,0
1578898860,162.21,0
1578898920,164.75,0
1578898980,166.1,0
1578899040,166.59,0
1578899100,166.5,0
1578899160,175.04,0
1578899220,170.78,0
1578899280,167.6,0
1578899340,168.78,0
1578899400,162.76,0
1578899460,161.13,0
1578899520,175.42,0
1578899580,179.34,0
1578899640,164.1,0
1578899700,150.42,0
1578899760,161.03,0
1578899820,175.24,0
1578899880,168.51,0
1578899940,157.92,0
1578900000,163.47,0
1578900060,167.28,0
1578900120,170.58,0
1578900180,164.06,0
1578900240,168.59,0
1578900300,163.3,0
1578900360,161.57,0
1578900420,160.08,0
1578900480,165.31,0
1578900540,163.81,0
1578900600,155.62,0
1578900660,154.53,0
1578900720,154.19,0
1578900780,158.49,0
1578900840,157.4,0
1578900900,158.13,0
1578900960,172.28,0
1578901020,154.54,0
1578901080,169.24,0
1578901140,162.8,0
1578901200,162.97,0
1578901260,163.61,0
1578901320,154.53,0
1578901380,163.28,0
1578901440,160.09,0
1578901500,160.11,0
1578901560,168.07,0
1578901620,164.43,0
1578901680,172.26,0
1578901740,162.79,0
1578901800,162.79,0
1578901860,159.81,0
1578901920,161.37,0
1578901980,162.44,0
1578902040,174.47,0
1578902100,166.32,0
1578902160,165.51,0
1578902220,151.38,0
1578902280,162.03,0
1578902340,153.31,0
1578902400,157.93,0
1578902460,165.92,0
1578902520,151.79,0
1578902580,159.76,0
1578902640,162.84,0
1578902700,164.24,0
1578902760,174.69,0
1578902820,164.49,0
1578902880,179.62,0
1578902940,162.15,0
1578903000,160.6,0
1578903060,163.87,0
1578903120,161.48,0
1578903180,164.02,0
1578903240,155.73,0
1578903300,162.59,0
1578903360,158.22,0
1578903420,166.49,0
1578903480,162.28,0
1578903540,160.35,0
1578903600,164.28,0
1578903660,169.01,0
1578903720,158.51,0
1578903780,154.87,0
1578903840,159.04,0
1578903900,164.7,0
1578903960,169.26,0
1578904020,164.09,0
1578904080,184.2,0
1578904140,166.17,0
1578904200,164.45,0
1578904260,169.66,0
1578904320,169.4,0
1578904380,170.91,0
1578904440,170.61,0
1578904500,168.7,0
1578904560,178.53,0
1578904620,163.7,0
1578904680,169.63,0
1578904740,162.97,0
1578904800,163.09,0
1578904860,170.22,0
1578904920,178.64,0
1578904980,177.1,0
1578905040,176.63,0
1578905100,180.79,0
1578905160,192.06,0
1578905220,182.9,0
1578905280,173.18,0
1578905340,166.91,0
1578905400,180.5,0
1578905460,166.81,0
1578905520,166.0,0
1578905580,162.3,1
1578905640,165.71,
1578905700,170.59,
1578905760,167.99,
1578905820,159.58,
1578905880,168.35,
1578905940,163.99,
1578906000,164.07,
1578906060,161.02,
1578906120,160.53,
1578906180,162.47,
1578906240,166.47,
1578906300,172.22,
1578906360,167.09,
1578906420,167.2,
1578906480,166.79,
1578906540,165.32,
1578906600,167.13,
1578906660,163.46,
1578906720,179.13,
1578906780,169.4,
1578906840,163.88,
1578906900,161.23,
1578906960,164.67,
1578907020,160.68,
1578907080,166.16,
1578907140,165.84,
1578907200,167.32,
1578907260,174.24,
1578907320,162.53,
1578907380,169.51,
1578907440,164.87,
1578907500,161.54,
1578907560,162.52,
1578907620,158.16,
1578907680,162.32,
1578907740,164.78,
1578907800,172.37,
1578907860,164.91,
1578907920,169.27,
1578907980,167.13,
1578908040,163.81,
1578908100,167.33,
1578908160,170.34,
1578908220,163.51,
1578908280,168.93,
1578908340,167.8,
1578908400,163.79,
1578908460,160.25,
1578908520,160.23,
1578908580,160.01,
1578908640,159.17,
1578908700,169.54,
1578908760,169.95,
1578908820,170.92,
1578908880,159.26,
1578908940,163.52,
1578909000,170.94,
1578909060,171.64,
1578909120,167.6,
1578909180,166.85,
1578909240,159.32,
1578909300,163.74,
1578909360,169.62,
1578909420,162.82,
1578909480,175.11,
1578909540,162.91,
1578909600,170.08,
1578909660,156.33,
1578909720,164.71,
1578909780,164.25,
1578909840,168.55,
1578909900,177.82,
1578909960,168.76,
1578910020,160.79,
1578910080,166.15,
1578910140,166.09,
1578910200,165.68,
1578910260,169.4,
1578910320,165.54,
1578910380,171.6,
1578910440,160.84,
1578910500,156.02,
1578910560,158.99,
1578910620,163.53,
1578910680,159.62,
1578910740,153.21,
1578910800,156.22,
1578910860,166.29,
1578910920,161.59,
1578910980,164.73,
1578911040,160.37,
1578911100,161.86,
1578911160,167.46,
1578911220,159.38,
1578911280,173.37,
1578911340,160.61,
1578911400,178.33,
1578911460,158.12,
1578911520,160.49,
1578911580,156.33,
1578911640,163.15,
1578911700,156.92,
1578911760,160.69,
1578911820,157.24,
1578911880,167.29,
1578911940,165.74,
1578912000,160.52,
1578912060,162.83,
1578912120,159.13,
1578912180,157.24,
1578912240,161.22,
1578912300,158.97,
1578912360,161.81,
1578912420,166.56,
1578912480,165.43,0
1578912540,161.88,0
1578912600,159.9,0
1578912660,172.95,0
1578912720,167.01,0
1578912780,160.53,0
1578912840,153.36,0
1578912900,175.53,0
1578912960,173.19,0
1578913020,170.97,0
1578913080,168.42,0
1578913140,162.77,0
1578913200,155.06,0
1578913260,164.42,0
1578913320,160.26,0
1578913380,157.14,0
1578913440,155.37,0
1578913500,157.56,0
1578913560,156.43,0
1578913620,155.01,0
1578913680,161.34,0
1578913740,168.68,0
1578913800,160.09,0
1578913860,160.93,0
1578913920,190.58,0
1578913980,167.61,0
1578914040,156.24,0
1578914100,157.56,0
1578914160,158.37,0
1578914220,174.58,0
1578914280,155.65,0
1578914340,154.41,0
1578914400,157.47,0
1578914460,165.61,0
1578914520,162.62,0
1578914580,167.51,0
1578914640,162.28,0
1578914700,165.44,0
1578914760,164.46,0
1578914820,162.32,0
1578914880,162.58,0
1578914940,164.02,0
1578915000,170.84,0
1578915060,172.69,0
1578915120,161.36,0
1578915180,160.79,0
1578915240,192.19,0
1578915300,185.81,0
1578915360,166.53,0
1578915420,163.58,0
1578915480,166.23,0
1578915540,155.69,0
1578915600,158.05,0
1578915660,165.35,0
1578915720,157.86,0
1578915780,160.95,0
1578915840,158.4,0
1578915900,161.68,0
1578915960,165.12,0
1578916020,166.25,0
1578916080,163.83,0
1578916140,159.71,0
1578916200,145.86,0
1578916260,161.7,0
1578916320,167.78,0
1578916380,161.97,0
1578916440,154.37,0
1578916500,158.98,0
1578916560,164.49,0
1578916620,160.8,0
1578916680,162.51,0
1578916740,165.79,0
1578916800,165.87,0
1578916860,166.14,0
1578916920,165.42,0
1578916980,163.51,0
1578917040,161.15,0
1578917100,169.26,0
1578917160,185.86,0
1578917220,173.18,0
1578917280,162.25,0
1578917340,160.5,0
1578917400,188.21,0
1578917460,193.87,0
1578917520,175.83,0
1578917580,170.05,0
1578917640,167.19,0
1578917700,159.32,0
1578917760,155.62,0
1578917820,158.07,0
1578917880,152.88,0
1578917940,157.0,0
1578918000,156.39,0
1578918060,170.87,0
1578918120,165.13,0
1578918180,160.62,0
1578918240,159.81,0
1578918300,155.87,0
1578918360,153.99,0
1578918420,156.08,0
1578918480,165.59,0
1578918540,165.05,0
1578918600,167.34,0
1578918660,170.74,0
1578918720,166.54,0
1578918780,166.85,0
1578918840,162.34,0
1578918900,161.53,0
1578918960,162.93,0
1578919020,181.37,0
1578919080,184.57,0
1578919140,183.82,0
1578919200,164.38,0
1578919260,159.28,0
1578919320,166.63,0
1578919380,161.41,0
1578919440,159.57,0
1578919500,166.59,0
1578919560,171.05,0
1578919620,164.25,0
1578919680,166.68,0
1578919740,163.47,0
1578919800,160.32,0
1578919860,165.02,0
1578919920,162.67,0
1578919980,160.07,0
1578920040,159.11,0
1578920100,152.81,0
1578920160,165.36,0
1578920220,155.97,0
1578920280,160.59,0
1578920340,159.49,0
1578920400,160.04,0
1578920460,163.06,0
1578920520,165.28,0
1578920580,160.67,0
1578920640,148.1,0
1578920700,155.47,0
1578920760,167.11,0
1578920820,155.53,0
1578920880,161.35,0
1578920940,171.08,0
1578921000,158.36,0
1578921060,165.26,0
1578921120,191.59,0
1578921180,183.74,0
1578921240,163.13,0
1578921300,157.94,0
1578921360,162.9,0
1578921420,152.32,0
1578921480,152.09,0
1578921540,159.3,0
1578921600,157.1,0
1578921660,160.1,0
1578921720,166.17,0
1578921780,162.52,0
1578921840,158.79,0
1578921900,158.3,0
1578921960,162.93,0
1578922020,161.0,0
1578922080,170.6,0
1578922140,162.66,0
1578922200,155.69,0
1578922260,164.85,0
1578922320,164.94,0
1578922380,165.85,0
1578922440,160.32,0
1578922500,170.73,0
1578922560,170.2,0
1578922620,169.98,1
1578922680,170.44,
1578922740,161.93,
1578922800,159.73,
1578922860,165.05,
1578922920,169.59,
1578922980,167.27,
1578923040,167.97,
1578923100,165.76,
1578923160,166.66,
1578923220,166.21,
1578923280,160.48,
1578923340,161.33,
1578923400,169.79,
1578923460,164.83,
1578923520,161.57,
1578923580,161.65,
1578923640,164.02,
1578923700,167.08,
1578923760,157.01,
1578923820,157.95,
1578923880,165.17,
1578923940,163.63,
1578924000,159.88,
1578924060,159.21,
1578924120,166.25,
1578924180,171.24,
1578924240,160.82,
1578924300,167.16,
1578924360,164.49,
1578924420,164.62,
1578924480,163.34,
1578924540,166.96,
1578924600,180.27,
1578924660,166.64,
1578924720,162.68,
1578924780,159.46,
1578924840,166.45,
1578924900,173.54,
1578924960,159.68,
1578925020,161.09,
1578925080,156.73,
1578925140,157.6,
1578925200,162.49,
1578925260,161.85,
1578925320,160.07,
1578925380,156.9,
1578925440,150.77,
1578925500,160.11,
1578925560,157.74,
1578925620,167.02,
1578925680,169.64,
1578925740,160.6,
1578925800,167.27,
1578925860,158.38,
1578925920,162.85,
1578925980,155.14,
1578926040,165.84,
1578926100,172.3,
1578926160,156.98,
1578926220,167.09,
1578926280,168.22,
1578926340,159.19,
1578926400,157.17,
1578926460,163.19,
1578926520,162.33,
1578926580,163.48,
1578926640,165.26,
1578926700,166.27,
1578926760,169.99,
1578926820,163.8,
1578926880,161.46,
1578926940,167.3,
1578927000,165.48,
1578927060,161.09,
1578927120,158.0,
1578927180,156.73,
1578927240,159.44,
1578927300,165.81,
1578927360,158.62,
1578927420,162.42,
1578927480,161.99,
1578927540,151.99,
1578927600,160.19,
1578927660,164.24,
1578927720,164.63,
1578927780,160.19,
1578927840,161.44,
1578927900,167.04,
1578927960,159.69,
1578928020,159.7,
1578928080,165.38,
1578928140,168.39,
1578928200,161.22,
1578928260,163.12,
1578928320,173.32,
1578928380,164.68,
1578928440,166.71,
1578928500,164.18,
1578928560,160.75,
1578928620,162.89,
1578928680,162.7,
1578928740,162.82,
1578928800,164.33,
1578928860,162.76,
1578928920,169.55,
1578928980,161.17,
1578929040,154.2,
1578929100,161.07,
1578929160,162.93,
1578929220,167.95,
1578929280,166.81,
1578929340,169.47,
1578929400,162.22,
1578929460,160.56,
1578929520,165.74,
1578929580,161.89,
1578929640,157.05,
1578929700,160.28,
1578929760,156.43,
1578929820,166.92,
1578929880,162.82,
1578929940,158.18,
1578930000,155.38,
1578930060,151.86,
1578930120,163.07,
1578930180,159.66,
1578930240,166.51,
1578930300,160.62,
1578930360,161.28,
1578930420,167.47,
1578930480,162.31,
1578930540,162.73,
1578930600,165.16,
1578930660,163.09,
1578930720,162.81,
1578930780,155.62,
1578930840,163.94,
1578930900,160.77,
1578930960,157.86,
1578931020,160.02,
1578931080,164.04,
1578931140,164.6,
1578931200,157.18,
1578931260,170.08,
1578931320,163.17,
1578931380,161.39,
1578931440,159.28,
1578931500,156.16,
1578931560,161.04,
1578931620,163.27,
1578931680,165.66,
1578931740,171.82,
1578931800,158.09,
1578931860,154.52,
1578931920,153.26,
1578931980,152.04,
1578932040,159.86,
1578932100,164.01,
1578932160,156.93,
1578932220,153.27,
1578932280,158.25,
1578932340,159.8,
1578932400,157.77,
1578932460,156.56,
1578932520,159.02,
1578932580,172.46,
1578932640,163.87,
1578932700,159.81,
1578932760,160.33,
1578932820,162.38,
1578932880,161.07,
1578932940,164.14,
1578933000,159.83,
1578933060,159.74,
1578933120,160.47,
1578933180,155.57,
1578933240,160.08,
1578933300,153.49,
1578933360,166.05,
1578933420,167.2,
1578933480,158.34,
1578933540,178.08,
1578933600,156.24,
1578933660,152.01,
1578933720,152.07,
1578933780,157.76,
1578933840,156.5,
1578933900,162.72,
1578933960,164.85,
1578934020,162.03,
1578934080,168.17,
1578934140,163.12,
1578934200,182.97,
1578934260,185.24,
1578934320,172.01,
1578934380,166.82,
1578934440,160.94,
1578934500,157.67,
1578934560,153.32,
1578934620,174.63,
1578934680,178.24,
1578934740,173.25,
1578934800,166.97,
1578934860,167.04,
1578934920,163.88,
1578934980,162.06,
1578935040,160.01,
1578935100,158.8,
1578935160,169.89,
1578935220,173.27,
1578935280,167.1,
1578935340,163.41,
1578935400,162.46,
1578935460,158.91,
1578935520,161.51,
1578935580,162.41,
1578935640,178.17,
1578935700,167.6,1
1578935760,172.76,1
1578935820,156.2,1
1578935880,159.35,1
1578935940,160.42,1
1578936000,166.12,1
1578936060,203.84,1
1578936120,199.18,1
1578936180,177.52,1
1578936240,151.68,1
1578936300,158.65,1
1578936360,169.43,1
1578936420,165.63,1
1578936480,179.13,1
1578936540,192.2,1
1578936600,182.65,1
1578936660,165.9,1
1578936720,158.47,1
1578936780,162.59,1
1578936840,154.34,1
1578936900,166.49,1
1578936960,174.78,
1578937020,161.45,
1578937080,164.24,
1578937140,165.68,
1578937200,162.55,
1578937260,169.13,
1578937320,163.58,
1578937380,165.87,
1578937440,169.41,
1578937500,163.61,
1578937560,177.78,
1578937620,168.48,
1578937680,167.83,
1578937740,173.32,
1578937800,214.22,
1578937860,185.91,
1578937920,169.19,
1578937980,163.45,
1578938040,160.32,
1578938100,158.94,
1578938160,150.88,
1578938220,154.8,
1578938280,167.81,
1578938340,173.26,
1578938400,167.33,
1578938460,170.48,
1578938520,168.41,
1578938580,173.31,
1578938640,169.47,
1578938700,173.37,
1578938760,170.99,
1578938820,164.48,
1578938880,167.59,
1578938940,171.36,
1578939000,169.15,
1578939060,169.53,
1578939120,178.15,
1578939180,166.06,
1578939240,180.66,
1578939300,171.18,
1578939360,167.03,
1578939420,163.94,
1578939480,169.03,
1578939540,162.67,
1578939600,162.48,
1578939660,157.58,
1578939720,157.52,
1578939780,165.14,
1578939840,167.05,
1578939900,163.62,
1578939960,172.44,
1578940020,161.33,
1578940080,170.02,
1578940140,169.7,
1578940200,156.87,
1578940260,159.44,
1578940320,160.25,
1578940380,165.29,
1578940440,171.65,
1578940500,165.93,
1578940560,173.81,
1578940620,167.77,
1578940680,157.61,
1578940740,167.12,
1578940800,171.49,
1578940860,167.04,
1578940920,164.06,
1578940980,171.78,
1578941040,179.36,
1578941100,167.66,
1578941160,179.46,
1578941220,165.7,
1578941280,163.87,
1578941340,153.77,
1578941400,156.03,
1578941460,165.88,
1578941520,161.89,
1578941580,168.83,
1578941640,164.02,
1578941700,167.95,
1578941760,164.43,
1578941820,159.16,
1578941880,166.27,
1578941940,175.25,
1578942000,176.97,
1578942060,177.94,
1578942120,170.14,
1578942180,175.41,
1578942240,169.42,
1578942300,158.12,
1578942360,185.67,
1578942420,177.55,
1578942480,179.34,
1578942540,177.39,
1578942600,167.11,
1578942660,172.51,
1578942720,168.33,
1578942780,169.06,
1578942840,180.55,
1578942900,178.64,
1578942960,174.34,
1578943020,161.23,
1578943080,159.07,
1578943140,170.98,
1578943200,173.65,
1578943260,169.6,
1578943320,172.63,
1578943380,179.94,
1578943440,168.58,
1578943500,169.35,
1578943560,174.92,
1578943620,160.41,
1578943680,162.6,
1578943740,169.83,
1578943800,170.54,
1578943860,161.55,
1578943920,168.03,
1578943980,168.8,
1578944040,166.66,
1578944100,172.57,
1578944160,172.46,
1578944220,166.52,
1578944280,159.14,
1578944340,168.13,
1578944400,172.77,
1578944460,174.76,
1578944520,174.48,
1578944580,183.76,
1578944640,170.77,
1578944700,174.32,
1578944760,173.73,
1578944820,171.83,
1578944880,175.99,
1578944940,172.75,
1578945000,184.13,
1578945060,177.72,
1578945120,174.46,
1578945180,182.51,
1578945240,173.61,
1578945300,174.85,
1578945360,172.5,
1578945420,159.68,
1578945480,166.9,
1578945540,172.97,
1578945600,164.15,
1578945660,162.3,
1578945720,169.5,
1578945780,166.78,
1578945840,165.08,
1578945900,166.79,
1578945960,166.73,
1578946020,159.04,
1578946080,163.18,
1578946140,163.48,
1578946200,159.7,
1578946260,150.42,
1578946320,156.18,
1578946380,164.47,
1578946440,168.27,
1578946500,161.78,
1578946560,165.72,
1578946620,163.94,
1578946680,159.31,
1578946740,157.33,
1578946800,161.91,
1578946860,169.14,
1578946920,168.45,
1578946980,183.51,
1578947040,175.71,
1578947100,163.1,
1578947160,155.85,
1578947220,151.06,
1578947280,158.36,
1578947340,169.64,
1578947400,169.71,
1578947460,172.66,
1578947520,182.26,
1578947580,170.77,
1578947640,162.49,
1578947700,153.15,
1578947760,174.55,
1578947820,183.56,
1578947880,177.74,
1578947940,161.35,
1578948000,161.82,
1578948060,159.25,
1578948120,154.59,
1578948180,177.35,
1578948240,177.15,
1578948300,171.0,
1578948360,167.27,
1578948420,166.87,
1578948480,174.21,
1578948540,203.22,
1578948600,188.71,
1578948660,162.25,
1578948720,163.69,
1578948780,165.5,
1578948840,160.81,
1578948900,155.51,
1578948960,166.96,
1578949020,164.72,
1578949080,168.64,
1578949140,172.01,
1578949200,168.21,
1578949260,167.06,
1578949320,160.37,
1578949380,157.47,
1578949440,157.97,
1578949500,161.95,
1578949560,172.31,
1578949620,162.96,
1578949680,174.24,
1578949740,165.76,
1578949800,167.39,
1578949860,158.3,
1578949920,167.74,
1578949980,167.07,
1578950040,168.05,
1578950100,167.49,
1578950160,171.39,
1578950220,164.67,
1578950280,158.5,
1578950340,155.93,
1578950400,161.27,
1578950460,163.67,
1578950520,170.09,
1578950580,168.6,
1578950640,163.2,
1578950700,160.57,
1578950760,163.75,
1578950820,164.58,
1578950880,163.53,
1578950940,165.11,
1578951000,168.93,
1578951060,167.62,
1578951120,170.3,
1578951180,163.66,
1578951240,162.9,
1578951300,163.23,
1578951360,176.99,
1578951420,178.01,
1578951480,164.03,
1578951540,159.43,
1578951600,165.0,
1578951660,159.5,
1578951720,155.49,
1578951780,168.42,
1578951840,170.3,
1578951900,160.12,
1578951960,168.25,
1578952020,160.04,
1578952080,161.1,
1578952140,165.35,
1578952200,174.85,
1578952260,160.02,
1578952320,161.9,
1578952380,165.89,
1578952440,159.48,
1578952500,163.86,
1578952560,168.57,
1578952620,166.81,
1578952680,168.13,
1578952740,162.73,
1578952800,164.85,
1578952860,157.68,
1578952920,165.04,
1578952980,166.71,
1578953040,149.41,
1578953100,147.49,
1578953160,163.77,
1578953220,161.88,
1578953280,166.13,
1578953340,163.82,
1578953400,153.02,
1578953460,159.47,
1578953520,160.52,
1578953580,161.53,
1578953640,173.83,
1578953700,157.36,
1578953760,157.33,
1578953820,158.9,
1578953880,168.24,
1578953940,160.15,
1578954000,162.46,
1578954060,162.13,
1578954120,168.2,
1578954180,170.97,
1578954240,164.04,
1578954300,161.35,
1578954360,173.61,
1578954420,167.26,
1578954480,165.63,
1578954540,174.24,
1578954600,163.64,
1578954660,159.68,
1578954720,170.17,
1578954780,170.07,
1578954840,173.23,
1578954900,159.89,
