ds,y
1565878254000,106.32
1565878194000,107.66
1565878134000,117.87
1565878074000,116.74
1565878014000,106.35
1565877954000,119.12
1565877339000,110.72
1565877282000,106.70
1565877066000,107.70
1565876354000,109.49
1565874967000,112.97
1565874326000,108.11
1565874146000,107.23
1565873975000,107.72
1565873885000,106.15
1565873824000,106.51
1565873764000,105.25
1565873704000,104.31
1565873644000,110.12
1565873584000,107.78
1565873524000,98.24
1565873464000,108.00
1565873404000,106.05
1565873344000,105.57
1565873284000,105.04
1565873224000,102.56
1565873164000,99.90
1565873104000,102.57
1565873044000,103.47
1565872984000,149.18
1565872924000,116.38
1565872864000,110.88
1565872804000,111.03
1565872744000,112.09
1565872684000,118.88
1565872624000,111.55
1565872564000,107.85
1565872504000,109.10
1565872444000,106.71
1565872384000,109.28
1565872324000,104.82
1565872264000,109.45
1565872204000,109.05
1565872144000,108.10
1565872084000,107.30
1565872024000,108.79
1565871964000,104.43
1565871904000,106.08
1565871844000,110.07
1565871784000,105.64
1565871724000,102.57
1565871664000,107.07
1565871604000,108.40
1565871544000,118.83
1565871484000,110.84
1565871424000,107.18
1565871364000,106.53
1565871304000,106.38
1565871244000,107.63
1565871184000,108.23
1565871124000,108.63
1565870544000,113.01
1565870249000,107.28
1565870048000,111.49
1565869932000,104.31
1565869864000,106.45
1565869804000,108.26
1565869744000,110.50
1565869684000,107.46
1565869624000,107.09
1565869564000,107.85
1565869504000,114.23
1565869444000,109.73
1565869384000,110.42
1565869324000,108.32
1565869264000,113.15
1565869204000,112.20
1565869144000,119.20
1565869084000,113.41
1565869024000,112.40
1565868964000,108.35
1565868904000,110.28
1565868844000,114.50
1565868784000,134.72
1565868724000,106.54
1565868664000,112.94
1565868604000,112.01
1565868544000,109.16
1565868484000,110.34
1565868424000,111.33
1565868364000,106.54
1565868304000,110.87
1565868244000,106.61
1565868184000,108.83
1565868124000,109.84
1565868064000,111.77
1565868004000,111.21
1565867944000,107.33
1565867884000,105.11
1565867824000,101.79
1565867764000,106.44
1565867704000,108.23
1565867644000,104.30
1565867584000,104.83
1565867524000,104.44
1565867464000,109.63
1565867404000,104.97
1565867344000,101.37
1565867284000,100.05
1565867224000,100.09
1565867164000,102.86
1565867104000,109.34
1565867044000,113.47
1565866984000,115.16
1565866924000,122.72
1565866864000,121.75
1565866804000,114.56
1565866744000,112.05
1565866684000,107.86
1565866624000,111.87
1565866564000,109.14
1565866504000,109.20
1565866444000,110.82
1565866384000,111.92
1565866324000,107.86
1565866264000,114.92
1565866204000,112.19
1565866144000,116.23
1565866084000,113.61
1565866024000,110.00
1565865964000,104.44
1565865904000,109.64
1565865844000,107.20
1565865784000,107.24
1565865724000,112.75
1565865664000,127.06
1565865604000,112.36
1565865544000,111.94
1565865484000,108.47
1565865424000,111.78
1565865364000,111.73
1565865304000,125.28
1565865244000,114.92
1565865184000,119.23
1565865124000,107.63
1565865064000,107.10
1565865004000,107.64
1565864944000,112.81
1565864884000,110.49
1565864824000,113.67
1565864764000,108.80
1565864704000,111.35
1565864644000,109.25
1565864584000,112.85
1565864524000,111.11
1565864464000,113.63
1565864404000,112.42
1565864344000,115.65
1565864284000,110.46
1565864224000,111.07
1565864164000,110.55
1565864104000,119.63
1565864044000,110.64
1565863984000,123.57
1565863924000,123.18
1565863864000,106.77
1565863804000,109.50
1565863744000,113.33
1565863684000,108.34
1565863624000,110.11
1565863564000,107.58
1565863504000,114.55
1565863444000,115.45
1565863384000,117.96
1565863324000,106.12
1565863264000,118.81
1565863204000,113.09
1565863144000,114.19
1565863084000,117.55
1565863024000,110.79
1565862964000,107.65
1565862904000,114.27
1565862844000,113.09
1565862784000,119.22
1565862724000,112.00
1565862664000,120.80
1565862604000,112.67
1565862544000,114.45
1565862484000,111.51
1565862424000,114.51
1565862364000,110.96
1565862304000,113.31
1565862244000,110.44
1565862184000,116.49
1565862124000,112.13
1565862064000,118.23
1565862004000,119.50
1565861944000,121.28
1565861884000,112.85
1565861824000,113.31
1565861764000,115.96
1565861704000,116.68
1565861644000,119.57
1565861584000,120.56
1565861524000,115.60
1565861464000,120.58
1565861404000,117.23
1565861344000,121.01
1565861284000,132.05
1565861224000,125.47
1565861164000,124.17
1565861104000,121.78
1565861044000,124.75
1565860984000,119.40
1565860924000,123.44
1565860864000,125.79
1565860804000,119.90
1565860744000,122.91
1565860684000,121.10
1565860624000,119.77
1565860564000,116.60
1565860504000,120.66
1565860444000,121.96
1565860384000,122.07
1565860324000,123.48
1565860264000,117.44
1565860204000,115.70
1565860144000,174.99
1565860084000,160.05
1565860024000,117.51
1565859964000,113.87
1565859904000,122.59
1565859844000,115.40
1565859784000,115.60
1565859724000,120.39
1565859664000,108.00
1565859604000,115.02
1565859544000,116.66
1565859484000,113.40
1565859424000,120.80
1565859364000,110.44
1565859304000,113.02
1565859244000,129.32
1565859184000,121.65
1565859124000,118.65
1565859064000,110.27
1565859004000,118.01
1565858944000,118.11
1565858884000,116.96
1565858824000,118.59
1565858764000,111.16
1565858704000,119.25
1565858644000,117.44
1565858584000,115.56
1565858524000,118.43
1565858464000,111.82
1565858404000,116.59
1565858344000,124.58
1565858284000,116.18
1565858224000,117.95
1565858164000,116.43
1565858104000,121.99
1565858044000,117.62
1565857984000,114.70
1565857924000,116.60
1565857864000,117.72
1565857804000,121.06
1565857744000,125.91
1565857684000,119.08
1565857624000,122.07
1565857564000,121.63
1565857504000,125.46
1565857444000,124.20
1565857384000,122.14
1565857324000,119.36
1565857264000,117.77
1565857204000,118.22
1565857144000,118.71
1565857084000,128.29
1565857024000,121.94
1565856964000,116.12
1565856904000,119.30
1565856844000,123.09
1565856784000,133.06
1565856724000,119.22
1565856664000,112.88
1565856604000,117.64
1565856544000,130.47
1565856484000,157.55
1565856424000,124.21
1565856364000,125.19
1565856304000,127.28
1565856244000,127.24
1565856184000,130.53
1565856124000,124.14
1565856064000,127.47
1565856004000,129.33
1565855944000,131.86
1565855884000,132.72
1565855824000,139.71
1565855764000,133.19
1565855704000,128.63
1565855644000,127.75
1565855584000,130.32
1565855524000,132.74
1565855464000,132.09
1565855404000,135.63
1565855344000,140.48
1565855284000,148.00
1565855224000,141.60
1565855164000,131.81
1565855104000,136.57
1565855044000,137.35
1565854984000,138.53
1565854924000,143.09
1565854864000,134.73
1565854804000,142.91
1565854744000,139.80
1565854684000,138.65
1565854624000,138.81
1565854564000,143.65
1565854504000,133.68
1565854444000,139.43
1565854384000,138.47
1565854324000,147.94
1565854264000,137.24
1565854204000,142.83
1565854144000,144.39
1565854084000,138.76
1565854024000,148.48
1565853964000,140.77
1565853904000,137.79
1565853844000,136.41
1565853784000,138.66
1565853724000,151.06
1565853664000,153.10
1565853604000,160.01
1565853544000,157.91
1565853484000,162.79
1565853424000,159.10
1565853364000,142.23
1565853304000,129.79
1565853244000,137.31
1565853184000,138.60
1565853124000,133.46
1565853064000,122.91
1565853004000,125.68
1565852944000,129.45
1565852884000,188.60
1565852824000,137.01
1565852764000,122.53
1565852704000,132.56
1565852644000,141.02
1565852584000,150.52
1565852524000,137.58
1565852464000,127.01
1565852404000,126.57
1565852344000,127.63
1565852284000,123.15
1565852224000,140.16
1565852164000,125.07
1565852104000,126.35
1565852044000,131.83
1565851984000,132.81
1565851924000,141.07
1565851864000,123.62
1565851804000,133.11
1565851744000,145.42
1565851684000,145.31
1565851624000,149.43
1565851564000,130.84
1565851504000,123.92
1565851444000,126.81
1565851384000,121.14
1565851324000,128.35
1565851264000,124.30
1565851204000,120.61
1565851144000,125.42
1565851084000,121.82
1565851024000,128.22
1565850964000,126.49
1565850904000,120.83
1565850844000,119.52
1565850784000,119.96
1565850724000,124.90
1565850664000,113.64
1565850604000,124.24
1565850544000,120.26
1565850484000,127.92
1565850424000,143.17
1565850364000,128.67
1565850304000,136.66
1565850244000,141.33
1565850184000,142.82
1565850124000,154.61
1565850064000,133.22
1565850004000,137.43
1565849944000,131.97
1565849884000,134.96
1565849824000,138.94
1565849764000,123.24
1565849704000,126.35
1565849644000,128.84
1565849584000,141.05
1565849524000,150.28
1565849464000,125.02
1565849404000,131.23
1565849344000,135.33
1565849284000,148.53
1565849224000,131.42
1565849164000,125.40
1565849104000,151.74
1565849044000,169.35
1565848984000,149.56
1565848924000,140.59
1565848864000,127.25
1565848804000,135.67
1565848744000,159.20
1565848684000,168.91
1565848624000,170.04
1565848564000,148.36
1565848504000,157.09
1565848444000,155.16
1565848384000,156.74
1565848324000,151.93
1565848264000,133.83
1565848204000,139.77
1565848144000,148.22
1565848084000,165.58
1565848024000,164.32
1565847964000,146.60
1565847904000,163.63
1565847844000,169.13
1565847784000,167.64
1565847724000,159.07
1565847664000,130.35
1565847604000,138.23
1565847544000,143.18
1565847484000,155.05
1565847424000,156.60
1565847364000,149.03
1565847304000,163.31
1565847244000,157.79
1565847184000,167.49
1565847124000,155.57
1565847064000,128.95
1565847004000,140.69
1565846944000,144.24
1565846884000,156.09
1565846824000,160.18
1565846764000,149.18
1565846704000,151.08
1565846644000,162.10
1565846584000,161.52
1565846524000,157.45
1565846464000,141.97
1565846404000,153.81
1565846344000,142.54
1565846284000,151.43
1565846224000,158.88
1565846164000,152.86
1565846104000,160.50
1565846044000,163.96
1565845984000,157.13
1565845924000,149.17
1565845864000,131.08
1565845804000,131.81
1565845744000,136.78
1565845684000,147.33
1565845624000,138.54
1565845564000,132.74
1565845504000,162.81
1565845444000,171.19
1565845384000,162.19
1565845324000,153.87
1565845264000,146.12
1565845204000,170.36
1565845144000,165.66
1565845084000,160.74
1565845024000,156.64
1565844964000,152.76
1565844904000,169.72
1565844844000,171.76
1565844784000,172.08
1565844724000,164.27
1565844664000,147.80
1565844604000,162.02
1565844544000,157.99
1565844484000,175.43
1565844424000,173.76
1565844364000,156.54
1565844304000,175.13
1565844244000,184.81
1565844184000,177.68
1565844124000,178.52
1565844064000,151.53
1565844004000,164.07
1565843944000,171.37
1565843884000,170.61
1565843824000,179.23
1565843764000,182.22
1565843704000,183.11
1565843644000,180.90
1565843584000,188.08
1565843524000,185.96
1565843464000,171.24
1565843404000,181.36
1565843344000,175.59
1565843284000,174.67
1565843224000,178.36
1565843164000,166.44
1565843104000,173.01
1565843044000,187.19
1565842984000,187.55
1565842924000,184.57
1565842864000,161.07
1565842804000,178.71
1565842744000,177.62
1565842684000,169.51
1565842624000,165.95
1565842564000,153.19
1565842504000,168.56
1565842444000,167.67
1565842384000,164.73
1565842324000,162.30
1565842264000,138.05
1565842204000,143.88
1565842144000,156.25
1565842084000,150.50
1565842024000,145.19
1565841964000,155.00
1565841904000,196.91
1565841844000,174.84
1565841784000,177.38
1565841724000,140.53
1565841664000,124.96
1565841604000,149.52
1565841544000,165.86
1565841484000,168.76
1565841424000,167.10
1565841364000,160.15
1565841304000,168.07
1565841244000,157.80
1565841184000,161.87
1565841124000,157.41
1565841064000,142.91
1565841004000,151.20
1565840944000,155.39
1565840884000,165.06
1565840824000,162.21
1565840764000,158.15
1565840704000,179.78
1565840644000,181.62
1565840584000,167.11
1565840524000,169.13
1565840464000,151.54
1565840404000,157.93
1565840344000,163.26
1565840284000,160.52
1565840224000,158.37
1565840164000,157.43
1565840104000,158.98
1565840044000,162.03
1565839984000,167.80
1565839924000,150.00
1565839864000,140.68
1565839804000,154.01
1565839744000,159.80
1565839684000,160.33
1565839624000,157.43
1565839564000,152.28
1565839504000,161.22
1565839444000,162.56
1565839384000,161.09
1565839324000,157.28
1565839264000,145.37
1565839204000,146.29
1565839144000,151.46
1565839084000,1004.34
1565839024000,148.33
1565838964000,144.14
1565838904000,154.08
1565838844000,142.13
1565838784000,136.37
1565838724000,137.67
1565838664000,885.21
1565838604000,145.77
1565838544000,143.36
1565838484000,146.83
1565838424000,136.51
1565838364000,304.35
1565838304000,157.93
1565838244000,163.51
1565838184000,153.88
1565838124000,147.65
1565838064000,132.63
1565838004000,154.71
1565837944000,154.80
1565837884000,162.72
1565837824000,175.95
1565837764000,156.67
1565837704000,182.94
1565837644000,166.50
1565837584000,174.20
1565837524000,170.77
1565837464000,137.73
1565837404000,161.76
1565837344000,181.19
1565837284000,172.48
1565837224000,164.78
1565837164000,159.03
1565837104000,182.51
1565837044000,165.89
1565836984000,160.38
1565836924000,156.90
1565836864000,143.11
1565836804000,161.49
1565836744000,213.28
1565836684000,172.94
1565836624000,165.81
1565836564000,155.49
1565836504000,163.44
1565836444000,167.44
1565836384000,155.33
1565836324000,160.10
1565836264000,133.88
1565836204000,149.38
1565836144000,162.35
1565836084000,154.72
1565836024000,161.84
1565835964000,161.11
1565835904000,168.84
1565835844000,164.11
1565835784000,160.42
1565835724000,163.15
1565835664000,138.70
1565835604000,149.41
1565835544000,158.51
1565835484000,163.89
1565835424000,165.70
1565835364000,162.82
1565835304000,156.52
1565835244000,169.74
1565835184000,165.82
1565835124000,163.48
1565835064000,127.77
1565835004000,131.80
1565834944000,132.32
1565834884000,148.91
1565834824000,130.95
1565834764000,133.23
1565834704000,150.21
1565834644000,157.65
1565834584000,148.19
1565834524000,138.45
1565834464000,125.52
1565834404000,147.41
1565834344000,150.97
1565834284000,162.28
1565834224000,163.13
1565834164000,157.37
1565834104000,167.35
1565834044000,166.52
1565833984000,172.52
1565833924000,154.95
1565833864000,146.05
1565833804000,154.75
1565833744000,161.45
1565833684000,159.12
1565833624000,155.44
1565833564000,148.57
1565833504000,165.88
1565833444000,171.15
1565833384000,171.43
1565833324000,187.55
1565833264000,182.79
1565833204000,193.94
1565833144000,196.59
1565833084000,184.39
1565833024000,186.12
1565832964000,170.53
1565832904000,178.47
1565832844000,172.28
1565832784000,175.44
1565832724000,178.00
1565832664000,156.41
1565832604000,177.37
1565832544000,177.74
1565832484000,173.81
1565832424000,175.62
1565832364000,165.87
1565832304000,174.72
1565832244000,177.48
1565832184000,172.75
1565832124000,166.75
1565832064000,161.32
1565832004000,171.33
1565831944000,171.28
1565831884000,166.26
1565831824000,162.85
1565831764000,154.67
1565831704000,159.54
1565831644000,163.53
1565831584000,158.56
1565831524000,159.36
1565831464000,158.32
1565831404000,163.28
1565831344000,181.30
1565831284000,196.88
1565831224000,166.16
1565831164000,154.99
1565831104000,172.47
1565831044000,194.08
1565830984000,150.31
1565830924000,142.35
1565830864000,131.47
1565830804000,139.39
1565830744000,139.07
1565830684000,155.42
1565830624000,161.80
1565830564000,151.03
1565830504000,165.17
1565830444000,162.99
1565830384000,162.92
1565830324000,158.06
1565830264000,149.59
1565830204000,164.32
1565830144000,160.40
1565830084000,161.39
1565830024000,152.54
1565829964000,148.70
1565829904000,162.35
1565829844000,164.69
1565829784000,157.94
1565829724000,165.53
1565829664000,155.91
1565829604000,166.24
1565829544000,154.46
1565829484000,158.49
1565829424000,155.55
1565829364000,157.94
1565829304000,170.62
1565829244000,158.90
1565829184000,158.35
1565829124000,241.56
1565829064000,195.27
1565829004000,137.32
1565828944000,139.40
1565828884000,139.94
1565828824000,137.21
1565828764000,133.08
1565828704000,136.68
1565828644000,136.26
1565828584000,148.50
1565828524000,129.63
1565828464000,126.79
1565828404000,143.99
1565828344000,139.29
1565828284000,142.69
1565828224000,160.69
1565828164000,138.39
1565828104000,137.75
1565828044000,140.00
1565827984000,130.18
1565827924000,131.42
1565827864000,118.78
1565827804000,122.87
1565827744000,124.25
1565827684000,141.86
1565827624000,124.53
1565827564000,127.34
1565827504000,136.65
1565827444000,150.97
1565827384000,161.37
1565827324000,144.69
1565827264000,127.92
1565827204000,121.36
1565999838000,117.17
1565999838000,116.29
1565999559000,110.69
1565999466000,112.86
1565999401000,118.12
1565999335000,120.37
1565999274000,111.21
1565999214000,107.30
1565999154000,106.84
1565999094000,115.48
1565999034000,109.89
1565998974000,117.03
1565998914000,113.68
1565998854000,112.51
1565998794000,115.89
1565998734000,120.46
1565998674000,110.20
1565998614000,107.87
1565998554000,109.74
1565998494000,114.37
1565998434000,116.21
1565998374000,113.86
1565998314000,117.34
1565998254000,108.15
1565998194000,115.85
1565998134000,117.62
1565998074000,108.59
1565998014000,106.38
1565997954000,105.52
1565997894000,112.04
1565997834000,117.65
1565997774000,118.00
1565997714000,113.41
1565997654000,114.81
1565997594000,113.83
1565997534000,113.44
1565997474000,109.58
1565997414000,107.83
1565997354000,105.52
1565997294000,108.09
1565997234000,119.88
1565997174000,113.33
1565997114000,111.81
1565997054000,116.29
1565996994000,111.92
1565996934000,134.13
1565996874000,103.50
1565996814000,104.86
1565996754000,104.87
1565996694000,112.21
