ds,y
1565906274000,608.55
1565906214000,585.80
1565906154000,511.25
1565906094000,617.38
1565906034000,627.25
1565905974000,583.32
1565905914000,599.13
1565905854000,607.95
1565905794000,612.35
1565905734000,510.98
1565905674000,616.75
1565905614000,620.77
1565905554000,595.58
1565905494000,590.18
1565905434000,607.22
1565905374000,578.53
1565905314000,486.28
1565905254000,611.53
1565905194000,602.25
1565905134000,548.48
1565905074000,550.12
1565905014000,633.83
1565904954000,587.82
1565904894000,500.33
1565904834000,671.78
1565904774000,637.27
1565904714000,609.15
1565904654000,601.58
1565904594000,602.35
1565904534000,560.30
1565904474000,515.27
1565904414000,607.15
1565904354000,613.12
1565904294000,586.68
1565904234000,588.32
1565904174000,645.75
1565904114000,601.33
1565904054000,514.17
1565903994000,590.67
1565903934000,578.90
1565903874000,594.67
1565903814000,612.45
1565903754000,629.25
1565903694000,629.37
1565903634000,534.57
1565903574000,627.93
1565903514000,648.03
1565903454000,581.90
1565903394000,592.12
1565903334000,601.67
1565903274000,562.60
1565903214000,505.85
1565903154000,612.92
1565903094000,598.87
1565903034000,572.45
1565902974000,599.48
1565902914000,589.00
1565902854000,560.15
1565902794000,495.12
1565902734000,599.27
1565902674000,630.95
1565902614000,563.27
1565902554000,599.92
1565902494000,632.10
1565902434000,592.68
1565902374000,527.05
1565902314000,661.50
1565902254000,618.63
1565902194000,577.63
1565902134000,537.45
1565902074000,581.52
1565902014000,540.63
1565901954000,508.45
1565901894000,543.33
1565901834000,544.23
1565901774000,561.85
1565901714000,627.00
1565901654000,640.38
1565901594000,619.93
1565901534000,534.82
1565901474000,630.18
1565901414000,667.97
1565901354000,589.42
1565901294000,595.45
1565901234000,681.03
1565901174000,638.28
1565901114000,513.62
1565901054000,624.80
1565900994000,589.42
1565900934000,583.75
1565900874000,562.82
1565900814000,606.25
1565900754000,599.95
1565900694000,523.47
1565900634000,644.05
1565900574000,617.70
1565900514000,595.38
1565900454000,601.70
1565900394000,655.58
1565900334000,636.25
1565900274000,559.17
1565900214000,671.05
1565900154000,653.55
1565900094000,616.53
1565900034000,683.15
1565899974000,693.67
1565899914000,701.87
1565899854000,548.58
1565899794000,650.88
1565899734000,689.62
1565899674000,659.53
1565899614000,711.18
1565899554000,661.38
1565899494000,656.38
1565899434000,521.38
1565899374000,696.33
1565899314000,666.88
1565899254000,594.45
1565899194000,577.92
1565899134000,630.67
1565899074000,654.10
1565899014000,494.55
1565898954000,642.87
1565898894000,655.57
1565898834000,583.58
1565898774000,605.50
1565898714000,654.97
1565898654000,643.12
1565898594000,490.80
1565898534000,649.88
1565898474000,653.42
1565898414000,610.32
1565898354000,615.82
1565898294000,669.68
1565898234000,682.32
1565898174000,504.03
1565898114000,657.90
1565898054000,635.98
1565897994000,591.57
1565897934000,629.63
1565897874000,658.17
1565897814000,668.07
1565897754000,516.55
1565897694000,659.10
1565897634000,686.32
1565897574000,622.32
1565897514000,616.07
1565897454000,626.28
1565897394000,627.08
1565897334000,495.02
1565897274000,641.67
1565897214000,702.57
1565897154000,659.45
1565897094000,624.23
1565897034000,670.00
1565896974000,678.58
1565896914000,587.28
1565896854000,700.02
1565896794000,646.13
1565896734000,572.93
1565896674000,657.60
1565896614000,676.87
1565896554000,648.03
1565896494000,494.98
1565896434000,608.10
1565896374000,652.70
1565896314000,617.92
1565896254000,559.05
1565896194000,617.48
1565896134000,650.45
1565896074000,598.83
1565896014000,688.68
1565895954000,664.58
1565895894000,586.33
1565895834000,572.77
1565895774000,669.83
1565895714000,652.58
1565895654000,578.75
1565895594000,627.45
1565895534000,669.68
1565895474000,585.17
1565895414000,580.30
1565895354000,640.73
1565895294000,649.33
1565895234000,553.17
1565895174000,608.95
1565895114000,651.45
1565895054000,611.17
1565894994000,544.78
1565894934000,612.80
1565894874000,656.45
1565894814000,576.47
1565894754000,650.02
1565894694000,626.87
1565894634000,590.60
1565894574000,583.67
1565894514000,643.80
1565894454000,643.50
1565894394000,510.78
1565894334000,649.47
1565894274000,666.35
1565894214000,608.30
1565894154000,580.92
1565894094000,637.50
1565894034000,634.17
1565893974000,576.02
1565893914000,648.32
1565893854000,673.17
1565893794000,587.20
1565893734000,560.22
1565893674000,645.05
1565893614000,704.47
1565893554000,615.48
1565893494000,642.47
1565893434000,652.18
1565893374000,592.25
1565893314000,608.47
1565893254000,674.63
1565893194000,694.35
1565893134000,586.83
1565893074000,648.32
1565893014000,684.73
1565892954000,620.07
1565892894000,572.67
1565892834000,683.45
1565892774000,711.62
1565892714000,649.65
1565892654000,712.23
1565892594000,700.05
1565892534000,627.23
1565892474000,590.28
1565892414000,677.47
1565892354000,650.87
1565892294000,576.08
1565892234000,674.07
1565892174000,672.87
1565892114000,608.90
1565892054000,613.92
1565891994000,631.95
1565891934000,641.38
1565891874000,584.38
1565891814000,673.87
1565891754000,690.80
1565891694000,606.97
1565891634000,593.70
1565891574000,657.07
1565891514000,661.58
1565891454000,584.82
1565891394000,634.87
1565891334000,663.25
1565891274000,645.62
1565891214000,643.37
1565891154000,705.77
1565891094000,716.63
1565891034000,598.63
1565890974000,683.92
1565890914000,742.37
1565890854000,655.02
1565890794000,614.93
1565890734000,687.87
1565890674000,684.38
1565890614000,643.35
1565890554000,732.02
1565890494000,716.33
1565890434000,646.73
1565890374000,636.22
1565890314000,746.62
1565890254000,716.38
1565890194000,649.18
1565890134000,730.97
1565890074000,737.88
1565890014000,715.93
1565889954000,650.48
1565889894000,710.52
1565889834000,738.15
1565889774000,686.73
1565889714000,776.58
1565889654000,763.15
1565889594000,688.22
1565889534000,676.55
1565889474000,736.67
1565889414000,734.40
1565889354000,636.97
1565889294000,790.82
1565889234000,744.93
1565889174000,690.02
1565889114000,674.85
1565889054000,716.08
1565888994000,723.40
1565888934000,656.68
1565888874000,772.68
1565888814000,759.68
1565888754000,652.27
1565888694000,628.13
1565888634000,739.23
1565888574000,744.63
1565888514000,666.63
1565888454000,706.57
1565888394000,730.68
1565888334000,700.77
1565888274000,643.50
1565888214000,740.12
1565888154000,741.93
1565888094000,641.35
1565888034000,714.68
1565887974000,720.40
1565887914000,686.22
1565887854000,648.12
1565887794000,786.70
1565887734000,769.28
1565887674000,636.32
1565887614000,729.40
1565887554000,744.45
1565887494000,633.57
1565887434000,646.23
1565887374000,743.58
1565887314000,775.70
1565887254000,669.18
1565887194000,742.37
1565887134000,771.57
1565887074000,680.37
1565887014000,683.67
1565886954000,812.37
1565886894000,758.22
1565886834000,665.90
1565886774000,755.78
1565886714000,758.93
1565886654000,722.13
1565886594000,661.28
1565886534000,764.30
1565886474000,776.55
1565886414000,713.65
1565886354000,771.05
1565886294000,763.02
1565886234000,750.27
1565886174000,672.40
1565886114000,781.07
1565886054000,749.42
1565885994000,672.93
1565885934000,759.07
1565885874000,766.17
1565885814000,706.97
1565885754000,674.05
1565885694000,714.58
1565885634000,769.65
1565885574000,663.30
1565885514000,741.60
1565885454000,764.47
1565885394000,700.03
1565885334000,664.07
1565885274000,768.67
1565885214000,813.08
1565885154000,682.80
1565885094000,776.77
1565885034000,836.72
1565884974000,711.95
1565884914000,709.22
1565884854000,790.88
1565884794000,779.15
1565884734000,683.05
1565884674000,748.30
1565884614000,744.12
1565884554000,798.77
1565884494000,997.13
1565884434000,1209.92
1565884374000,866.53
1565884314000,700.93
1565884254000,773.32
1565884194000,792.35
1565884134000,712.87
1565884074000,699.42
1565884014000,832.38
1565883954000,814.43
1565883894000,701.75
1565883834000,751.20
1565883774000,774.78
1565883714000,733.85
1565883654000,760.73
1565883594000,833.13
1565883534000,833.82
1565883474000,716.58
1565883414000,817.20
1565883354000,889.55
1565883294000,735.88
1565883234000,707.68
1565883174000,786.67
1565883114000,742.97
1565883054000,646.08
1565882994000,739.18
1565882934000,777.87
1565882874000,730.88
1565882814000,672.67
1565882754000,753.22
1565882694000,783.20
1565882634000,724.10
1565882574000,809.63
1565882514000,791.12
1565882454000,725.30
1565882394000,718.38
1565882334000,777.83
1565882274000,758.50
1565882214000,687.70
1565882154000,786.78
1565882094000,796.62
1565882034000,713.50
1565881974000,680.97
1565881914000,806.03
1565881854000,781.97
1565881794000,697.75
1565881734000,826.27
1565881674000,743.55
1565881614000,666.85
1565881554000,656.13
1565881494000,719.12
1565881434000,784.20
1565881374000,691.77
1565881314000,747.97
1565881254000,763.43
1565881194000,746.95
1565881134000,676.83
1565881074000,779.97
1565881014000,785.25
1565880954000,649.92
1565880894000,689.22
1565880834000,713.17
1565880774000,727.67
1565880714000,631.90
1565880654000,719.37
1565880594000,740.97
1565880534000,643.35
1565880474000,775.98
1565880414000,769.63
1565880354000,701.58
1565880294000,665.33
1565880234000,750.23
1565880174000,728.65
1565880114000,624.13
1565880054000,735.50
1565879994000,729.80
1565879934000,671.25
1565879874000,681.23
1565879814000,795.05
1565879754000,758.47
1565879694000,648.52
1565879634000,768.68
1565879574000,697.62
1565879514000,665.07
1565879454000,654.15
1565879394000,782.68
1565879334000,801.45
1565879274000,672.18
1565879214000,759.60
1565879154000,745.68
1565879094000,697.52
1565879034000,611.92
1565878974000,739.03
1565878914000,740.58
1565878854000,666.08
1565878794000,744.30
1565878734000,715.23
1565878674000,667.17
1565878614000,677.37
1565878554000,755.00
1565878494000,776.13
1565878434000,615.97
1565878374000,681.70
1565878314000,692.77
1565878254000,656.85
1565878194000,647.03
1565878134000,693.38
1565878074000,679.35
1565878014000,609.35
1565877954000,677.93
1565877339000,693.87
1565877282000,639.58
1565877066000,702.92
1565876354000,682.67
1565874967000,604.03
1565874326000,642.18
1565874146000,619.37
1565873975000,692.72
1565873885000,657.83
1565873824000,621.17
1565873764000,673.65
1565873704000,716.05
1565873644000,624.62
1565873584000,654.35
1565873524000,684.72
1565873464000,708.47
1565873404000,609.52
1565873344000,682.88
1565873284000,700.62
1565873224000,659.53
1565873164000,645.78
1565873104000,649.47
1565873044000,700.92
1565872984000,634.83
1565872924000,668.63
1565872864000,691.70
1565872804000,658.23
1565872744000,592.88
1565872684000,606.58
1565872624000,669.05
1565872564000,588.85
1565872504000,713.60
1565872444000,709.88
1565872384000,636.13
1565872324000,632.85
1565872264000,655.37
1565872204000,725.45
1565872144000,621.95
1565872084000,725.62
1565872024000,688.35
1565871964000,664.80
1565871904000,699.17
1565871844000,677.62
1565871784000,705.78
1565871724000,588.43
1565871664000,726.22
1565871604000,705.57
1565871544000,648.83
1565871484000,642.12
1565871424000,700.02
1565871364000,752.35
1565871304000,651.85
1565871244000,704.83
1565871184000,747.13
1565871124000,679.93
1565870544000,704.90
1565870249000,652.22
1565870048000,673.05
1565869932000,723.42
1565869864000,640.33
1565869804000,655.05
1565869744000,715.10
1565869684000,819.65
1565869624000,676.68
1565869564000,715.25
1565869504000,714.78
1565869444000,677.42
1565869384000,689.78
1565869324000,759.82
1565869264000,840.45
1565869204000,763.93
1565869144000,745.90
1565869084000,791.70
1565869024000,748.12
1565868964000,751.25
1565868904000,735.83
1565868844000,774.93
1565868784000,721.03
1565868724000,718.07
1565868664000,803.13
1565868604000,748.72
1565868544000,719.85
1565868484000,748.48
1565868424000,778.82
1565868364000,678.20
1565868304000,668.38
1565868244000,846.10
1565868184000,760.85
1565868124000,747.45
1565868064000,793.07
1565868004000,781.55
1565867944000,789.42
1565867884000,695.22
1565867824000,776.08
1565867764000,748.28
1565867704000,765.93
1565867644000,747.93
1565867584000,813.28
1565867524000,735.88
1565867464000,678.07
1565867404000,783.62
1565867344000,726.53
1565867284000,774.85
1565867224000,770.50
1565867164000,825.72
1565867104000,771.03
1565867044000,702.02
1565866984000,779.18
1565866924000,691.28
1565866864000,748.67
1565866804000,701.35
1565866744000,767.67
1565866684000,755.83
1565866624000,717.55
1565866564000,743.00
1565866504000,733.55
1565866444000,768.27
1565866384000,719.25
1565866324000,732.98
1565866264000,709.45
1565866204000,663.97
1565866144000,714.45
1565866084000,752.62
1565866024000,762.50
1565865964000,736.25
1565865904000,791.72
1565865844000,699.67
1565865784000,717.80
1565865724000,795.10
1565865664000,742.50
1565865604000,555.67
1565865544000,465.68
1565865484000,523.63
1565865424000,692.48
1565865364000,709.63
1565865304000,800.42
1565865244000,744.85
1565865184000,672.27
1565865124000,673.35
1565865064000,719.93
1565865004000,761.03
1565864944000,714.88
1565864884000,781.25
1565864824000,791.18
1565864764000,691.90
1565864704000,701.73
1565864644000,789.12
1565864584000,742.15
1565864524000,720.92
1565864464000,769.40
1565864404000,743.32
1565864344000,671.93
1565864284000,739.95
1565864224000,789.10
1565864164000,726.32
1565864104000,709.30
1565864044000,766.40
1565863984000,778.73
1565863924000,700.30
1565863864000,745.28
1565863804000,792.40
1565863744000,729.52
1565863684000,678.95
1565863624000,783.70
1565863564000,734.63
1565863504000,693.92
1565863444000,717.27
1565863384000,715.00
1565863324000,668.78
1565863264000,664.65
1565863204000,763.05
1565863144000,717.47
1565863084000,645.98
1565863024000,658.12
1565862964000,735.17
1565862904000,716.03
1565862844000,660.43
1565862784000,763.45
1565862724000,735.25
1565862664000,624.90
1565862604000,649.98
1565862544000,708.23
1565862484000,694.43
1565862424000,658.65
1565862364000,737.93
1565862304000,753.28
1565862244000,643.10
1565862184000,704.37
1565862124000,754.67
1565862064000,725.98
1565862004000,686.08
1565861944000,772.70
1565861884000,743.68
1565861824000,681.28
1565861764000,672.42
1565861704000,707.02
1565861644000,700.25
1565861584000,649.10
1565861524000,714.33
1565861464000,715.05
1565861404000,649.17
1565861344000,632.22
1565861284000,711.20
1565861224000,661.00
1565861164000,652.48
1565861104000,698.02
1565861044000,703.98
1565860984000,615.50
1565860924000,635.17
1565860864000,678.55
1565860804000,667.02
1565860744000,671.25
1565860684000,720.80
1565860624000,683.58
1565860564000,597.95
1565860504000,620.70
1565860444000,658.85
1565860384000,636.32
1565860324000,634.65
1565860264000,670.83
1565860204000,658.65
1565860144000,572.83
1565860084000,608.52
1565860024000,710.08
1565859964000,665.60
1565859904000,621.22
1565859844000,636.73
1565859784000,640.78
1565859724000,578.00
1565859664000,538.78
1565859604000,599.12
1565859544000,591.78
1565859484000,546.60
1565859424000,632.42
1565859364000,581.18
1565859304000,497.37
1565859244000,514.98
1565859184000,578.32
1565859124000,542.45
1565859064000,505.33
1565859004000,564.50
1565858944000,605.55
1565858884000,523.13
1565858824000,507.72
1565858764000,569.00
1565858704000,546.07
1565858644000,542.27
1565858584000,574.68
1565858524000,599.88
1565858464000,512.57
1565858404000,537.48
1565858344000,604.00
1565858284000,627.12
1565858224000,581.20
1565858164000,577.93
1565858104000,618.85
1565858044000,475.47
1565857984000,491.22
1565857924000,595.17
1565857864000,504.58
1565857804000,521.23
1565857744000,540.12
1565857684000,549.17
1565857624000,503.25
1565857564000,513.28
1565857504000,549.55
1565857444000,521.77
1565857384000,513.82
1565857324000,572.93
1565857264000,556.23
1565857204000,496.17
1565857144000,512.60
1565857084000,584.62
1565857024000,525.68
1565856964000,526.57
1565856904000,559.15
1565856844000,557.88
1565856784000,538.03
1565856724000,551.88
1565856664000,581.52
1565856604000,523.90
1565856544000,506.18
1565856484000,560.87
1565856424000,605.27
1565856364000,577.73
1565856304000,565.13
1565856244000,630.63
1565856184000,651.97
1565856124000,596.98
1565856064000,593.92
1565856004000,489.07
1565855944000,406.73
1565855884000,411.05
1565855824000,455.28
1565855764000,453.35
1565855704000,471.62
1565855644000,456.38
1565855584000,459.48
1565855524000,456.47
1565855464000,391.43
1565855404000,433.13
1565855344000,431.38
1565855284000,413.12
1565855224000,420.97
1565855164000,462.70
1565855104000,405.32
1565855044000,340.97
1565854984000,444.68
1565854924000,467.07
1565854864000,431.53
1565854804000,470.13
1565854744000,445.62
1565854684000,429.35
1565854624000,476.60
1565854564000,532.13
1565854504000,514.22
1565854444000,485.25
1565854384000,521.75
1565854324000,584.93
1565854264000,408.90
1565854204000,324.43
1565854144000,377.78
1565854084000,358.80
1565854024000,346.70
1565853964000,360.22
1565853904000,391.07
1565853844000,384.17
1565853784000,322.05
1565853724000,363.00
1565853664000,352.25
1565853604000,361.12
1565853544000,413.15
1565853484000,368.13
1565853424000,319.92
1565853364000,347.33
1565853304000,397.45
1565853244000,434.20
1565853184000,347.20
1565853124000,389.90
1565853064000,333.80
1565853004000,312.55
1565852944000,348.23
1565852884000,428.18
1565852824000,407.83
1565852764000,357.73
1565852704000,369.32
1565852644000,383.30
1565852584000,357.48
1565852524000,353.18
1565852464000,335.82
1565852404000,309.57
1565852344000,284.57
1565852284000,314.72
1565852224000,320.75
1565852164000,299.82
1565852104000,289.73
1565852044000,291.87
1565851984000,294.62
1565851924000,295.70
1565851864000,383.32
1565851804000,354.80
1565851744000,337.57
1565851684000,282.00
1565851624000,317.62
1565851564000,316.15
1565851504000,324.92
1565851444000,333.73
1565851384000,372.05
1565851324000,296.33
1565851264000,270.28
1565851204000,351.33
1565851144000,331.00
1565851084000,349.95
1565851024000,375.70
1565850964000,330.78
1565850904000,308.65
1565850844000,290.60
1565850784000,338.57
1565850724000,359.47
1565850664000,317.52
1565850604000,336.02
1565850544000,339.22
1565850484000,328.53
1565850424000,314.10
1565850364000,347.93
1565850304000,348.65
1565850244000,345.77
1565850184000,368.30
1565850124000,342.28
1565850064000,304.87
1565850004000,285.10
1565849944000,334.20
1565849884000,363.90
1565849824000,263.77
1565849764000,346.30
1565849704000,364.20
1565849644000,305.77
1565849584000,291.35
1565849524000,347.33
1565849464000,346.30
1565849404000,314.63
1565849344000,341.27
1565849284000,320.27
1565849224000,287.63
1565849164000,325.30
1565849104000,325.47
1565849044000,331.37
1565848984000,295.17
1565848924000,342.93
1565848864000,298.73
1565848804000,282.83
1565848744000,276.42
1565848684000,318.50
1565848624000,318.02
1565848564000,292.20
1565848504000,327.27
1565848444000,326.52
1565848384000,294.57
1565848324000,317.07
1565848264000,334.85
1565848204000,348.85
1565848144000,296.40
1565848084000,325.10
1565848024000,341.07
1565847964000,326.82
1565847904000,281.30
1565847844000,349.83
1565847784000,331.15
1565847724000,303.42
1565847664000,356.17
1565847604000,320.53
1565847544000,326.43
1565847484000,301.68
1565847424000,322.28
1565847364000,301.32
1565847304000,286.07
1565847244000,344.47
1565847184000,330.25
1565847124000,303.13
1565847064000,292.20
1565847004000,323.53
1565846944000,319.58
1565846884000,299.73
1565846824000,330.55
1565846764000,337.93
1565846704000,301.40
1565846644000,276.12
1565846584000,323.22
1565846524000,324.20
1565846464000,294.53
1565846404000,342.85
1565846344000,338.38
1565846284000,298.32
1565846224000,280.52
1565846164000,382.27
1565846104000,358.08
1565846044000,303.88
1565845984000,331.70
1565845924000,337.60
1565845864000,300.50
1565845804000,293.10
1565845744000,321.37
1565845684000,320.62
1565845624000,275.32
1565845564000,316.45
1565845504000,301.63
1565845444000,300.25
1565845384000,265.68
1565845324000,312.82
1565845264000,300.92
1565845204000,260.88
1565845144000,293.07
1565845084000,289.00
1565845024000,278.30
1565844964000,253.83
1565844904000,299.92
1565844844000,293.60
1565844784000,228.43
1565844724000,306.00
1565844664000,306.02
1565844604000,245.38
1565844544000,252.78
1565844484000,308.37
1565844424000,314.38
1565844364000,282.13
1565844304000,311.83
1565844244000,302.83
1565844184000,292.62
1565844124000,240.53
1565844064000,287.33
1565844004000,282.92
1565843944000,258.65
1565843884000,305.47
1565843824000,298.42
1565843764000,275.38
1565843704000,278.30
1565843644000,309.87
1565843584000,322.27
1565843524000,280.77
1565843464000,307.47
1565843404000,319.18
1565843344000,300.15
1565843284000,295.17
1565843224000,328.35
1565843164000,326.30
1565843104000,284.93
1565843044000,323.45
1565842984000,318.63
1565842924000,280.83
1565842864000,269.05
1565842804000,312.17
1565842744000,289.02
1565842684000,278.45
1565842624000,314.72
1565842564000,292.95
1565842504000,275.28
1565842444000,291.83
1565842384000,307.68
1565842324000,295.87
1565842264000,230.98
1565842204000,286.88
1565842144000,309.67
1565842084000,282.57
1565842024000,271.90
1565841964000,339.17
1565841904000,321.33
1565841844000,273.13
1565841784000,314.12
1565841724000,291.03
1565841664000,264.12
1565841604000,283.65
1565841544000,303.58
1565841484000,303.28
1565841424000,259.27
1565841364000,294.95
1565841304000,289.22
1565841244000,276.17
1565841184000,268.67
1565841124000,304.33
1565841064000,336.83
1565841004000,272.58
1565840944000,312.23
1565840884000,341.47
1565840824000,300.17
1565840764000,260.85
1565840704000,339.30
1565840644000,337.55
1565840584000,279.57
1565840524000,292.53
1565840464000,298.57
1565840404000,268.15
1565840344000,268.80
1565840284000,313.22
1565840224000,315.90
1565840164000,263.55
1565840104000,291.00
1565840044000,317.03
1565839984000,264.63
1565839924000,288.40
1565839864000,301.50
1565839804000,303.72
1565839744000,260.83
1565839684000,330.57
1565839624000,308.07
1565839564000,277.18
1565839504000,243.53
1565839444000,301.63
1565839384000,342.17
1565839324000,299.83
1565839264000,339.87
1565839204000,350.28
1565839144000,303.17
1565839084000,301.15
1565839024000,308.45
1565838964000,282.52
1565838904000,271.17
1565838844000,308.12
1565838784000,353.57
1565838724000,311.22
1565838664000,328.83
1565838604000,334.92
1565838544000,323.80
1565838484000,280.37
1565838424000,292.87
1565838364000,315.12
1565838304000,282.63
1565838244000,270.13
1565838184000,305.13
1565838124000,328.23
1565838064000,270.07
1565838004000,306.82
1565837944000,302.43
1565837884000,287.60
1565837824000,257.93
1565837764000,294.02
1565837704000,309.28
1565837644000,269.90
1565837584000,316.68
1565837524000,310.72
1565837464000,300.08
1565837404000,272.70
1565837344000,307.00
1565837284000,316.47
1565837224000,274.87
1565837164000,350.28
1565837104000,330.63
1565837044000,283.22
1565836984000,273.22
1565836924000,337.27
1565836864000,316.93
1565836804000,300.07
1565836744000,346.77
1565836684000,328.82
1565836624000,292.28
1565836564000,267.52
1565836504000,316.75
1565836444000,333.05
1565836384000,279.55
1565836324000,325.97
1565836264000,343.03
1565836204000,323.43
1565836144000,293.93
1565836084000,329.15
1565836024000,317.07
1565835964000,297.35
1565835904000,339.65
1565835844000,341.88
1565835784000,316.77
1565835724000,306.00
1565835664000,341.25
1565835604000,336.60
1565835544000,286.32
1565835484000,342.75
1565835424000,347.47
1565835364000,298.85
1565835304000,319.13
1565835244000,330.40
1565835184000,340.83
1565835124000,318.53
1565835064000,363.28
1565835004000,332.37
1565834944000,311.58
1565834884000,308.75
1565834824000,337.63
1565834764000,338.87
1565834704000,293.65
1565834644000,351.70
1565834584000,356.43
1565834524000,299.53
1565834464000,284.12
1565834404000,334.52
1565834344000,334.27
1565834284000,299.95
1565834224000,342.27
1565834164000,348.22
1565834104000,326.05
1565834044000,326.92
1565833984000,391.43
1565833924000,357.52
1565833864000,305.43
1565833804000,386.70
1565833744000,346.03
1565833684000,299.28
1565833624000,303.18
1565833564000,313.57
1565833504000,339.78
1565833444000,307.88
1565833384000,367.07
1565833324000,382.78
1565833264000,338.08
1565833204000,346.03
1565833144000,372.40
1565833084000,369.35
1565833024000,314.47
1565832964000,353.15
1565832904000,345.87
1565832844000,315.33
1565832784000,309.65
1565832724000,360.93
1565832664000,358.95
1565832604000,296.83
1565832544000,382.53
1565832484000,439.03
1565832424000,361.63
1565832364000,330.07
1565832304000,411.35
1565832244000,404.37
1565832184000,313.37
1565832124000,363.13
1565832064000,350.27
1565832004000,326.57
1565831944000,334.45
1565831884000,373.25
1565831824000,333.92
1565831764000,340.00
1565831704000,373.15
1565831644000,366.08
1565831584000,372.80
1565831524000,374.90
1565831464000,400.68
1565831404000,391.28
1565831344000,354.00
1565831284000,387.92
1565831224000,394.65
1565831164000,334.68
1565831104000,338.77
1565831044000,383.57
1565830984000,365.20
1565830924000,311.10
1565830864000,372.03
1565830804000,371.98
1565830744000,324.43
1565830684000,344.87
1565830624000,391.15
1565830564000,432.95
1565830504000,348.48
1565830444000,420.67
1565830384000,429.12
1565830324000,360.12
1565830264000,333.80
1565830204000,387.68
1565830144000,368.07
1565830084000,349.52
1565830024000,398.05
1565829964000,392.28
1565829904000,365.53
1565829844000,364.02
1565829784000,391.95
1565829724000,411.72
1565829664000,332.68
1565829604000,371.28
1565829544000,390.90
1565829484000,339.50
1565829424000,332.92
1565829364000,423.87
1565829304000,443.63
1565829244000,370.85
1565829184000,435.08
1565829124000,396.03
1565829064000,395.43
1565829004000,376.75
1565828944000,442.30
1565828884000,415.27
1565828824000,360.02
1565828764000,406.45
1565828704000,446.73
1565828644000,424.58
1565828584000,432.58
1565828524000,480.67
1565828464000,512.28
1565828404000,452.15
1565828344000,477.53
1565828284000,466.93
1565828224000,440.07
1565828164000,430.93
1565828104000,492.75
1565828044000,471.97
1565827984000,390.15
1565827924000,446.30
1565827864000,456.43
1565827804000,419.18
1565827744000,408.20
1565827684000,467.37
1565827624000,465.55
1565827564000,364.57
1565827504000,470.37
1565827444000,446.67
1565827384000,410.70
1565827324000,402.17
1565827264000,455.38
1565827204000,432.73
1565999838000,407.45
1565999838000,376.87
1565999559000,333.88
1565999466000,390.27
1565999401000,395.10
1565999335000,351.12
1565999274000,387.47
1565999214000,402.48
1565999154000,450.80
1565999094000,335.73
1565999034000,394.35
1565998974000,388.13
1565998914000,371.45
1565998854000,390.27
1565998794000,407.38
1565998734000,418.07
1565998674000,326.05
1565998614000,377.42
1565998554000,400.70
1565998494000,386.75
1565998434000,419.63
1565998374000,422.98
1565998314000,431.03
1565998254000,338.65
1565998194000,420.80
1565998134000,413.77
1565998074000,383.15
1565998014000,428.90
1565997954000,429.52
1565997894000,428.75
1565997834000,342.27
1565997774000,505.83
