ds,y
1565905794000,259.08
1565905734000,233.27
1565905674000,261.12
1565905614000,268.45
1565905554000,265.58
1565905494000,295.60
1565905434000,256.45
1565905374000,260.73
1565905314000,229.82
1565905254000,282.62
1565905194000,294.25
1565905134000,274.77
1565905074000,270.45
1565905014000,265.17
1565904954000,271.63
1565904894000,242.15
1565904834000,262.55
1565904774000,298.70
1565904714000,319.12
1565904654000,307.32
1565904594000,266.58
1565904534000,240.58
1565904474000,220.63
1565904414000,260.80
1565904354000,282.97
1565904294000,289.02
1565904234000,266.92
1565904174000,269.50
1565904114000,246.47
1565904054000,216.37
1565903994000,260.25
1565903934000,262.30
1565903874000,251.82
1565903814000,269.43
1565903754000,271.20
1565903694000,267.93
1565903634000,224.57
1565903574000,275.43
1565903514000,265.08
1565903454000,263.05
1565903394000,273.50
1565903334000,285.18
1565903274000,261.18
1565903214000,224.47
1565903154000,281.53
1565903094000,287.47
1565903034000,256.60
1565902974000,285.17
1565902914000,316.95
1565902854000,269.63
1565902794000,192.80
1565902734000,240.45
1565902674000,236.78
1565902614000,230.83
1565902554000,256.03
1565902494000,261.42
1565902434000,253.63
1565902374000,211.57
1565902314000,225.58
1565902254000,260.97
1565902194000,245.68
1565902134000,253.93
1565902074000,247.62
1565902014000,245.35
1565901954000,222.43
1565901894000,262.60
1565901834000,259.63
1565901774000,251.87
1565901714000,259.60
1565901654000,257.88
1565901594000,259.90
1565901534000,222.58
1565901474000,235.18
1565901414000,250.45
1565901354000,259.20
1565901294000,282.30
1565901234000,280.62
1565901174000,319.00
1565901114000,314.32
1565901054000,285.90
1565900994000,277.78
1565900934000,281.55
1565900874000,275.03
1565900814000,256.87
1565900754000,294.67
1565900694000,251.65
1565900634000,263.78
1565900574000,279.43
1565900514000,230.88
1565900454000,266.68
1565900394000,270.83
1565900334000,266.03
1565900274000,272.23
1565900214000,283.77
1565900154000,292.55
1565900094000,277.87
1565900034000,284.60
1565899974000,280.32
1565899914000,284.15
1565899854000,256.17
1565899794000,246.58
1565899734000,250.88
1565899674000,210.00
1565899614000,235.00
1565899554000,226.65
1565899494000,241.48
1565899434000,229.95
1565899374000,245.65
1565899314000,309.23
1565899254000,207.80
1565899194000,216.67
1565899134000,203.15
1565899074000,197.97
1565899014000,207.37
1565898954000,226.50
1565898894000,250.88
1565898834000,208.88
1565898774000,222.87
1565898714000,214.92
1565898654000,229.17
1565898594000,228.63
1565898534000,226.43
1565898474000,230.03
1565898414000,217.45
1565898354000,225.08
1565898294000,237.80
1565898234000,219.22
1565898174000,221.98
1565898114000,225.98
1565898054000,233.95
1565897994000,222.77
1565897934000,238.78
1565897874000,223.15
1565897814000,229.30
1565897754000,248.98
1565897694000,227.65
1565897634000,248.73
1565897574000,237.68
1565897514000,297.18
1565897454000,233.97
1565897394000,203.10
1565897334000,220.33
1565897274000,217.17
1565897214000,237.13
1565897154000,228.43
1565897094000,262.70
1565897034000,253.78
1565896974000,213.27
1565896914000,223.75
1565896854000,225.47
1565896794000,235.28
1565896734000,230.25
1565896674000,223.08
1565896614000,233.58
1565896554000,207.63
1565896494000,237.80
1565896434000,224.28
1565896374000,224.93
1565896314000,221.95
1565896254000,222.67
1565896194000,236.45
1565896134000,215.05
1565896074000,217.70
1565896014000,213.23
1565895954000,232.70
1565895894000,235.23
1565895834000,228.22
1565895774000,262.45
1565895714000,276.45
1565895654000,224.17
1565895594000,211.02
1565895534000,223.65
1565895474000,207.03
1565895414000,200.67
1565895354000,220.43
1565895294000,216.52
1565895234000,220.93
1565895174000,216.30
1565895114000,220.05
1565895054000,218.48
1565894994000,208.15
1565894934000,224.57
1565894874000,202.05
1565894814000,221.37
1565894754000,218.38
1565894694000,249.92
1565894634000,213.38
1565894574000,206.13
1565894514000,231.20
1565894454000,205.13
1565894394000,243.47
1565894334000,239.88
1565894274000,240.85
1565894214000,241.87
1565894154000,238.20
1565894094000,268.45
1565894034000,283.77
1565893974000,297.87
1565893914000,318.18
1565893854000,247.60
1565893794000,233.03
1565893734000,225.27
1565893674000,219.37
1565893614000,200.20
1565893554000,210.20
1565893494000,239.63
1565893434000,235.40
1565893374000,226.58
1565893314000,222.68
1565893254000,221.43
1565893194000,204.30
1565893134000,218.30
1565893074000,235.92
1565893014000,237.68
1565892954000,237.07
1565892894000,250.62
1565892834000,249.63
1565892774000,229.65
1565892714000,243.62
1565892654000,246.42
1565892594000,263.58
1565892534000,258.88
1565892474000,245.35
1565892414000,248.20
1565892354000,229.43
1565892294000,261.75
1565892234000,247.18
1565892174000,268.80
1565892114000,299.67
1565892054000,242.65
1565891994000,232.70
1565891934000,221.83
1565891874000,228.32
1565891814000,244.38
1565891754000,253.17
1565891694000,266.50
1565891634000,256.35
1565891574000,248.77
1565891514000,247.20
1565891454000,238.95
1565891394000,246.95
1565891334000,246.92
1565891274000,246.20
1565891214000,240.23
1565891154000,236.15
1565891094000,261.42
1565891034000,246.47
1565890974000,244.45
1565890914000,250.82
1565890854000,231.48
1565890794000,259.80
1565890734000,255.00
1565890674000,244.03
1565890614000,235.40
1565890554000,250.57
1565890494000,289.25
1565890434000,258.87
1565890374000,287.33
1565890314000,304.28
1565890254000,243.70
1565890194000,262.35
1565890134000,245.10
1565890074000,262.35
1565890014000,282.88
1565889954000,292.05
1565889894000,330.30
1565889834000,305.85
1565889774000,293.00
1565889714000,289.80
1565889654000,290.88
1565889594000,307.30
1565889534000,299.57
1565889474000,301.38
1565889414000,295.60
1565889354000,284.67
1565889294000,315.33
1565889234000,344.38
1565889174000,348.52
1565889114000,339.78
1565889054000,336.47
1565888994000,301.45
1565888934000,338.43
1565888874000,328.40
1565888814000,321.83
1565888754000,324.92
1565888694000,342.77
1565888634000,310.37
1565888574000,296.35
1565888514000,305.63
1565888454000,284.65
1565888394000,283.33
1565888334000,236.83
1565888274000,283.13
1565888214000,302.12
1565888154000,286.20
1565888094000,299.93
1565888034000,304.48
1565887974000,280.53
1565887914000,285.45
1565887854000,278.10
1565887794000,303.50
1565887734000,293.10
1565887674000,268.90
1565887614000,293.73
1565887554000,313.38
1565887494000,342.85
1565887434000,336.25
1565887374000,341.98
1565887314000,321.87
1565887254000,310.78
1565887194000,337.77
1565887134000,330.83
1565887074000,330.10
1565887014000,317.53
1565886954000,337.82
1565886894000,329.23
1565886834000,320.92
1565886774000,301.42
1565886714000,305.83
1565886654000,314.55
1565886594000,298.83
1565886534000,309.95
1565886474000,298.30
1565886414000,269.13
1565886354000,303.22
1565886294000,314.70
1565886234000,327.52
1565886174000,321.45
1565886114000,338.72
1565886054000,321.45
1565885994000,275.23
1565885934000,308.25
1565885874000,296.98
1565885814000,302.73
1565885754000,317.35
1565885694000,322.72
1565885634000,370.68
1565885574000,311.92
1565885514000,333.03
1565885454000,350.68
1565885394000,335.73
1565885334000,338.43
1565885274000,360.38
1565885214000,353.92
1565885154000,313.27
1565885094000,364.90
1565885034000,348.62
1565884974000,318.98
1565884914000,341.62
1565884854000,289.07
1565884794000,278.98
1565884734000,252.12
1565884674000,265.97
1565884614000,259.40
1565884554000,276.45
1565884494000,289.43
1565884434000,309.42
1565884374000,300.25
1565884314000,262.40
1565884254000,265.30
1565884194000,264.32
1565884134000,254.75
1565884074000,255.87
1565884014000,280.78
1565883954000,295.75
1565883894000,278.42
1565883834000,280.25
1565883774000,267.20
1565883714000,279.53
1565883654000,257.27
1565883594000,276.87
1565883534000,303.92
1565883474000,281.08
1565883414000,282.13
1565883354000,279.25
1565883294000,275.25
1565883234000,282.35
1565883174000,320.67
1565883114000,348.32
1565883054000,270.08
1565882994000,264.12
1565882934000,278.02
1565882874000,280.37
1565882814000,262.50
1565882754000,280.80
1565882694000,307.82
1565882634000,303.15
1565882574000,278.53
1565882514000,288.45
1565882454000,265.87
1565882394000,259.92
1565882334000,288.50
1565882274000,271.17
1565882214000,265.53
1565882154000,280.25
1565882094000,273.53
1565882034000,290.87
1565881974000,262.98
1565881914000,297.75
1565881854000,297.17
1565881794000,289.47
1565881734000,311.53
1565881674000,287.40
1565881614000,277.72
1565881554000,266.20
1565881494000,313.30
1565881434000,321.78
1565881374000,286.73
1565881314000,310.25
1565881254000,279.93
1565881194000,251.77
1565881134000,249.35
1565881074000,276.33
1565881014000,265.45
1565880954000,258.33
1565880894000,252.68
1565880834000,287.22
1565880774000,263.93
1565880714000,255.53
1565880654000,263.38
1565880594000,259.70
1565880534000,241.22
1565880474000,243.70
1565880414000,271.88
1565880354000,259.57
1565880294000,272.47
1565880234000,307.13
1565880174000,294.70
1565880114000,286.50
1565880054000,275.88
1565879994000,282.32
1565879934000,277.40
1565879874000,264.62
1565879814000,260.45
1565879754000,258.62
1565879694000,266.07
1565879634000,300.33
1565879574000,315.28
1565879514000,305.87
1565879454000,263.50
1565879394000,275.62
1565879334000,294.10
1565879274000,264.10
1565879214000,276.30
1565879154000,266.70
1565879094000,288.18
1565879034000,312.43
1565878974000,279.17
1565878914000,275.53
1565878854000,267.05
1565878794000,279.17
1565878734000,277.52
1565878674000,286.57
1565878614000,289.57
1565878554000,285.53
1565878494000,271.85
1565878434000,276.40
1565878374000,299.40
1565878314000,303.87
1565878254000,295.37
1565878194000,289.18
1565878134000,284.68
1565878074000,290.07
1565878014000,270.93
1565877954000,275.95
1565877339000,230.52
1565877282000,258.17
1565877066000,251.70
1565876354000,237.48
1565874967000,267.58
1565874326000,233.43
1565874146000,238.73
1565873975000,228.82
1565873885000,249.20
1565873824000,231.35
1565873764000,218.68
1565873704000,240.28
1565873644000,229.17
1565873584000,229.38
1565873524000,219.27
1565873464000,229.12
1565873404000,245.60
1565873344000,222.05
1565873284000,225.00
1565873224000,228.60
1565873164000,246.50
1565873104000,229.60
1565873044000,255.38
1565872984000,260.50
1565872924000,241.47
1565872864000,234.55
1565872804000,244.60
1565872744000,247.08
1565872684000,238.50
1565872624000,240.53
1565872564000,244.98
1565872504000,224.48
1565872444000,248.65
1565872384000,281.32
1565872324000,323.43
1565872264000,236.93
1565872204000,248.97
1565872144000,267.52
1565872084000,245.57
1565872024000,235.35
1565871964000,237.48
1565871904000,251.33
1565871844000,234.72
1565871784000,246.52
1565871724000,244.90
1565871664000,219.67
1565871604000,243.77
1565871544000,248.20
1565871484000,268.33
1565871424000,237.45
1565871364000,256.60
1565871304000,257.93
1565871244000,262.03
1565871184000,264.42
1565871124000,270.52
1565870544000,246.57
1565870249000,256.28
1565870048000,254.32
1565869932000,271.25
1565869864000,270.92
1565869804000,259.02
1565869744000,262.90
1565869684000,242.47
1565869624000,262.73
1565869564000,251.15
1565869504000,269.45
1565869444000,247.07
1565869384000,274.53
1565869324000,273.17
1565869264000,240.30
1565869204000,286.48
1565869144000,284.60
1565869084000,283.00
1565869024000,284.40
1565868964000,271.68
1565868904000,260.90
1565868844000,257.68
1565868784000,286.98
1565868724000,322.53
1565868664000,297.43
1565868604000,259.92
1565868544000,282.22
1565868484000,262.17
1565868424000,248.62
1565868364000,260.82
1565868304000,271.68
1565868244000,274.62
1565868184000,260.42
1565868124000,273.40
1565868064000,258.07
1565868004000,249.85
1565867944000,254.78
1565867884000,287.20
1565867824000,287.93
1565867764000,282.13
1565867704000,272.87
1565867644000,286.98
1565867584000,279.40
1565867524000,304.97
1565867464000,307.02
1565867404000,316.28
1565867344000,285.20
1565867284000,304.73
1565867224000,262.18
1565867164000,256.30
1565867104000,275.87
1565867044000,280.12
1565866984000,312.95
1565866924000,338.00
1565866864000,308.83
1565866804000,278.87
1565866744000,270.93
1565866684000,280.22
1565866624000,289.12
1565866564000,298.72
1565866504000,287.23
1565866444000,284.88
1565866384000,270.68
1565866324000,273.30
1565866264000,279.10
1565866204000,279.28
1565866144000,286.77
1565866084000,270.90
1565866024000,294.75
1565865964000,277.87
1565865904000,270.35
1565865844000,281.17
1565865784000,302.53
1565865724000,303.12
1565865664000,287.52
1565865604000,294.33
1565865544000,288.52
1565865484000,264.37
1565865424000,280.47
1565865364000,284.00
1565865304000,312.43
1565865244000,292.75
1565865184000,313.88
1565865124000,369.80
1565865064000,280.12
1565865004000,273.88
1565864944000,295.55
1565864884000,321.55
1565864824000,300.82
1565864764000,314.07
1565864704000,308.93
1565864644000,277.47
1565864584000,282.05
1565864524000,300.50
1565864464000,296.57
1565864404000,283.75
1565864344000,288.97
1565864284000,310.58
1565864224000,282.15
1565864164000,274.65
1565864104000,278.10
1565864044000,314.18
1565863984000,309.52
1565863924000,326.07
1565863864000,301.87
1565863804000,282.52
1565863744000,298.88
1565863684000,310.98
1565863624000,308.70
1565863564000,281.38
1565863504000,301.28
1565863444000,304.45
1565863384000,264.40
1565863324000,303.12
1565863264000,293.22
1565863204000,262.52
1565863144000,262.48
1565863084000,287.55
1565863024000,301.42
1565862964000,255.65
1565862904000,257.25
1565862844000,258.32
1565862784000,277.93
1565862724000,289.72
1565862664000,281.05
1565862604000,275.87
1565862544000,257.27
1565862484000,247.52
1565862424000,270.60
1565862364000,276.55
1565862304000,263.18
1565862244000,287.67
1565862184000,296.23
1565862124000,284.20
1565862064000,258.05
1565862004000,270.13
1565861944000,283.22
1565861884000,263.03
1565861824000,288.58
1565861764000,281.98
1565861704000,261.70
1565861644000,261.98
1565861584000,258.53
1565861524000,322.73
1565861464000,297.05
1565861404000,269.98
1565861344000,269.18
1565861284000,262.42
1565861224000,252.78
1565861164000,244.47
1565861104000,264.00
1565861044000,261.80
1565860984000,272.40
1565860924000,279.88
1565860864000,250.57
1565860804000,227.73
1565860744000,235.62
1565860684000,270.48
1565860624000,272.50
1565860564000,288.80
1565860504000,270.80
1565860444000,263.40
1565860384000,256.70
1565860324000,272.13
1565860264000,284.75
1565860204000,253.67
1565860144000,274.85
1565860084000,268.72
1565860024000,257.45
1565859964000,231.37
1565859904000,236.37
1565859844000,265.77
1565859784000,281.52
1565859724000,337.02
1565859664000,263.83
1565859604000,203.27
1565859544000,198.72
1565859484000,229.35
1565859424000,251.72
1565859364000,225.08
1565859304000,236.97
1565859244000,226.75
1565859184000,213.27
1565859124000,214.00
1565859064000,222.17
1565859004000,227.98
1565858944000,227.83
1565858884000,224.35
1565858824000,227.42
1565858764000,220.48
1565858704000,197.87
1565858644000,215.88
1565858584000,236.20
1565858524000,252.35
1565858464000,232.93
1565858404000,233.32
1565858344000,213.72
1565858284000,206.68
1565858224000,206.70
1565858164000,209.98
1565858104000,209.23
1565858044000,207.08
1565857984000,238.32
1565857924000,288.30
1565857864000,230.72
1565857804000,199.17
1565857744000,207.55
1565857684000,228.67
1565857624000,219.10
1565857564000,223.53
1565857504000,232.32
1565857444000,257.28
1565857384000,255.48
1565857324000,270.83
1565857264000,275.40
1565857204000,267.62
1565857144000,272.00
1565857084000,269.03
1565857024000,259.35
1565856964000,235.38
1565856904000,226.47
1565856844000,259.77
1565856784000,268.00
1565856724000,303.50
1565856664000,255.10
1565856604000,236.45
1565856544000,260.45
1565856484000,281.92
1565856424000,274.62
1565856364000,258.00
1565856304000,241.70
1565856244000,203.12
1565856184000,209.30
1565856124000,233.82
1565856064000,216.75
1565856004000,165.83
1565855944000,150.63
1565855884000,160.52
1565855824000,158.45
1565855764000,143.18
1565855704000,134.30
1565855644000,156.82
1565855584000,156.62
1565855524000,159.20
1565855464000,162.40
1565855404000,149.45
1565855344000,140.15
1565855284000,148.12
1565855224000,155.02
1565855164000,150.90
1565855104000,136.45
1565855044000,152.35
1565854984000,160.45
1565854924000,156.20
1565854864000,147.78
1565854804000,149.15
1565854744000,161.37
1565854684000,161.90
1565854624000,141.62
1565854564000,136.00
1565854504000,124.40
1565854444000,129.52
1565854384000,149.83
1565854324000,236.83
1565854264000,185.02
1565854204000,144.25
1565854144000,134.88
1565854084000,116.30
1565854024000,126.68
1565853964000,136.70
1565853904000,144.67
1565853844000,143.32
1565853784000,154.42
1565853724000,135.02
1565853664000,122.95
1565853604000,151.63
1565853544000,163.42
1565853484000,163.48
1565853424000,163.95
1565853364000,167.43
1565853304000,149.13
1565853244000,130.13
1565853184000,156.42
1565853124000,177.15
1565853064000,177.83
1565853004000,163.97
1565852944000,180.88
1565852884000,162.18
1565852824000,136.93
1565852764000,137.03
1565852704000,141.22
1565852644000,154.20
1565852584000,162.28
1565852524000,241.57
1565852464000,174.63
1565852404000,113.63
1565852344000,124.92
1565852284000,128.43
1565852224000,146.08
1565852164000,129.18
1565852104000,130.17
1565852044000,145.05
1565851984000,132.42
1565851924000,117.83
1565851864000,118.08
1565851804000,141.68
1565851744000,127.07
1565851684000,129.40
1565851624000,129.97
1565851564000,109.12
1565851504000,102.35
1565851444000,114.27
1565851384000,123.15
1565851324000,121.67
1565851264000,125.98
1565851204000,130.52
1565851144000,126.00
1565851084000,124.22
1565851024000,122.25
1565850964000,134.88
1565850904000,118.78
1565850844000,142.30
1565850784000,160.50
1565850724000,207.57
1565850664000,168.02
1565850604000,139.17
1565850544000,132.10
1565850484000,122.03
1565850424000,126.93
1565850364000,127.72
1565850304000,115.55
1565850244000,114.07
1565850184000,134.48
1565850124000,127.77
1565850064000,119.22
1565850004000,126.52
1565849944000,120.65
1565849884000,121.40
1565849824000,123.27
1565849764000,129.45
1565849704000,128.52
1565849644000,131.67
1565849584000,183.37
1565849524000,212.07
1565849464000,180.63
1565849404000,163.53
1565849344000,189.50
1565849284000,182.82
1565849224000,129.72
1565849164000,130.30
1565849104000,144.53
1565849044000,142.15
1565848984000,157.02
1565848924000,200.93
1565848864000,155.67
1565848804000,121.58
1565848744000,133.65
1565848684000,122.38
1565848624000,120.45
1565848564000,108.27
1565848504000,108.95
1565848444000,116.63
1565848384000,119.40
1565848324000,125.65
1565848264000,134.53
1565848204000,109.93
1565848144000,99.20
1565848084000,113.50
1565848024000,93.05
1565847964000,103.35
1565847904000,102.00
1565847844000,88.50
1565847784000,96.70
1565847724000,106.88
1565847664000,119.67
1565847604000,109.87
1565847544000,118.72
1565847484000,103.92
1565847424000,87.27
1565847364000,83.62
1565847304000,75.58
1565847244000,98.42
1565847184000,142.08
1565847124000,199.55
1565847064000,140.43
1565847004000,101.33
1565846944000,100.00
1565846884000,107.90
1565846824000,103.18
1565846764000,108.45
1565846704000,93.27
1565846644000,92.90
1565846584000,100.92
1565846524000,102.03
1565846464000,100.17
1565846404000,93.58
1565846344000,107.27
1565846284000,94.73
1565846224000,88.33
1565846164000,95.87
1565846104000,95.37
1565846044000,90.25
1565845984000,85.03
1565845924000,126.30
1565845864000,135.63
1565845804000,106.90
1565845744000,117.95
1565845684000,123.45
1565845624000,86.77
1565845564000,74.85
1565845504000,89.50
1565845444000,111.33
1565845384000,151.88
1565845324000,186.07
1565845264000,93.92
1565845204000,65.12
1565845144000,60.50
1565845084000,75.32
1565845024000,83.75
1565844964000,86.17
1565844904000,98.42
1565844844000,90.67
1565844784000,117.88
1565844724000,119.47
1565844664000,150.80
1565844604000,143.92
1565844544000,135.68
1565844484000,116.07
1565844424000,97.32
1565844364000,77.27
1565844304000,79.68
1565844244000,85.70
1565844184000,77.93
1565844124000,88.55
1565844064000,92.15
1565844004000,88.12
1565843944000,113.53
1565843884000,129.78
1565843824000,94.77
1565843764000,98.35
1565843704000,93.13
1565843644000,97.48
1565843584000,134.73
1565843524000,142.93
1565843464000,105.23
1565843404000,87.57
1565843344000,87.35
1565843284000,93.00
1565843224000,105.45
1565843164000,107.45
1565843104000,97.45
1565843044000,94.18
1565842984000,108.98
1565842924000,109.50
1565842864000,94.53
1565842804000,103.45
1565842744000,99.68
1565842684000,100.58
1565842624000,101.33
1565842564000,90.12
1565842504000,106.28
1565842444000,101.77
1565842384000,104.98
1565842324000,106.70
1565842264000,112.08
1565842204000,112.40
1565842144000,109.95
1565842084000,109.57
1565842024000,105.75
1565841964000,116.88
1565841904000,108.37
1565841844000,101.05
1565841784000,149.88
1565841724000,164.33
1565841664000,101.12
1565841604000,77.03
1565841544000,83.00
1565841484000,93.52
1565841424000,92.07
1565841364000,76.12
1565841304000,79.78
1565841244000,85.28
1565841184000,100.65
1565841124000,98.57
1565841064000,127.73
1565841004000,90.28
1565840944000,70.80
1565840884000,77.67
1565840824000,88.93
1565840764000,78.48
1565840704000,96.12
1565840644000,101.63
1565840584000,89.12
1565840524000,96.53
1565840464000,90.00
1565840404000,97.72
1565840344000,98.97
1565840284000,104.23
1565840224000,88.30
1565840164000,79.75
1565840104000,97.48
1565840044000,109.40
1565839984000,153.37
1565839924000,161.22
1565839864000,121.43
1565839804000,104.23
1565839744000,93.20
1565839684000,92.35
1565839624000,97.25
1565839564000,125.57
1565839504000,106.58
1565839444000,107.50
1565839384000,98.42
1565839324000,84.43
1565839264000,97.17
1565839204000,89.95
1565839144000,92.98
1565839084000,106.62
1565839024000,89.87
1565838964000,84.75
1565838904000,84.87
1565838844000,93.82
1565838784000,84.30
1565838724000,109.30
1565838664000,123.37
1565838604000,115.40
1565838544000,130.48
1565838484000,118.65
1565838424000,114.68
1565838364000,92.07
1565838304000,103.88
1565838244000,112.10
1565838184000,131.38
1565838124000,223.18
1565838064000,107.92
1565838004000,92.80
1565837944000,85.28
1565837884000,102.23
1565837824000,94.72
1565837764000,92.95
1565837704000,94.42
1565837644000,91.55
1565837584000,98.98
1565837524000,97.37
1565837464000,113.70
1565837404000,123.07
1565837344000,109.53
1565837284000,110.07
1565837224000,96.12
1565837164000,100.50
1565837104000,104.75
1565837044000,101.22
1565836984000,108.23
1565836924000,119.12
1565836864000,124.20
1565836804000,114.03
1565836744000,128.90
1565836684000,121.52
1565836624000,83.90
1565836564000,101.70
1565836504000,88.22
1565836444000,108.60
1565836384000,123.78
1565836324000,174.88
1565836264000,136.95
1565836204000,109.95
1565836144000,117.85
1565836084000,117.58
1565836024000,123.97
1565835964000,106.32
1565835904000,89.63
1565835844000,92.53
1565835784000,113.70
1565835724000,113.32
1565835664000,115.15
1565835604000,101.88
1565835544000,91.30
1565835484000,100.80
1565835424000,98.20
1565835364000,88.88
1565835304000,107.40
1565835244000,140.00
1565835184000,124.40
1565835124000,131.22
1565835064000,138.18
1565835004000,140.60
1565834944000,124.52
1565834884000,109.90
1565834824000,86.13
1565834764000,104.75
1565834704000,99.05
1565834644000,94.58
1565834584000,120.83
1565834524000,163.97
1565834464000,126.68
1565834404000,78.58
1565834344000,70.52
1565834284000,74.03
1565834224000,70.57
1565834164000,80.63
1565834104000,75.53
1565834044000,87.92
1565833984000,100.02
1565833924000,107.32
1565833864000,102.17
1565833804000,115.35
1565833744000,101.20
1565833684000,102.53
1565833624000,104.98
1565833564000,100.88
1565833504000,108.28
1565833444000,116.32
1565833384000,105.43
1565833324000,91.15
1565833264000,95.85
1565833204000,106.23
1565833144000,96.48
1565833084000,116.38
1565833024000,101.35
1565832964000,97.22
1565832904000,98.67
1565832844000,87.03
1565832784000,115.65
1565832724000,184.20
1565832664000,132.17
1565832604000,108.33
1565832544000,88.78
1565832484000,103.00
1565832424000,88.05
1565832364000,108.77
1565832304000,107.27
1565832244000,171.35
1565832184000,181.18
1565832124000,157.33
1565832064000,183.72
1565832004000,184.68
1565831944000,168.08
1565831884000,177.93
1565831824000,194.97
1565831764000,177.10
1565831704000,150.37
1565831644000,160.27
1565831584000,162.62
1565831524000,186.68
1565831464000,179.37
1565831404000,165.72
1565831344000,178.83
1565831284000,138.23
1565831224000,145.10
1565831164000,139.45
1565831104000,124.62
1565831044000,138.43
1565830984000,150.32
1565830924000,236.37
1565830864000,145.30
1565830804000,140.67
1565830744000,126.85
1565830684000,137.85
1565830624000,136.28
1565830564000,140.27
1565830504000,146.00
1565830444000,123.45
1565830384000,136.45
1565830324000,137.78
1565830264000,137.42
1565830204000,135.12
1565830144000,137.32
1565830084000,150.52
1565830024000,144.08
1565829964000,148.25
1565829904000,135.53
1565829844000,134.28
1565829784000,125.95
1565829724000,142.65
1565829664000,135.08
1565829604000,125.52
1565829544000,121.70
1565829484000,138.60
1565829424000,128.85
1565829364000,136.25
1565829304000,132.15
1565829244000,161.52
1565829184000,145.92
1565829124000,215.47
1565829064000,179.27
1565829004000,148.72
1565828944000,156.83
1565828884000,155.88
1565828824000,145.47
1565828764000,146.15
1565828704000,141.35
1565828644000,160.60
1565828584000,154.27
1565828524000,155.80
1565828464000,165.20
1565828404000,158.75
1565828344000,149.08
1565828284000,162.78
1565828224000,168.25
1565828164000,168.27
1565828104000,181.23
1565828044000,179.57
1565827984000,171.02
1565827924000,166.17
1565827864000,166.80
1565827804000,182.82
1565827744000,185.62
1565827684000,193.73
1565827624000,197.30
1565827564000,191.37
1565827504000,168.93
1565827444000,168.87
1565827384000,196.28
1565827324000,278.73
1565827264000,218.47
1565827204000,168.77
1565999838000,222.67
1565999838000,220.53
1565999559000,217.63
1565999466000,218.70
1565999401000,245.60
1565999335000,246.10
1565999274000,234.07
1565999214000,245.67
1565999154000,227.38
1565999094000,201.82
1565999034000,214.82
1565998974000,241.25
1565998914000,237.32
1565998854000,243.65
1565998794000,218.63
1565998734000,238.73
1565998674000,217.52
1565998614000,223.32
1565998554000,240.12
1565998494000,226.12
1565998434000,244.72
1565998374000,248.97
1565998314000,295.20
1565998254000,233.78
1565998194000,224.63
1565998134000,250.47
1565998074000,241.98
1565998014000,262.58
1565997954000,257.30
1565997894000,217.68
1565997834000,214.82
1565997774000,229.88
1565997714000,258.35
