ds,y
1565900934000,122.12
1565900874000,108.72
1565900814000,102.59
1565900754000,110.70
1565900694000,99.36
1565900634000,93.00
1565900574000,77.42
1565900514000,74.43
1565900454000,71.89
1565900394000,71.42
1565900334000,68.55
1565900274000,75.52
1565900214000,78.74
1565900154000,80.59
1565900094000,94.10
1565900034000,88.92
1565899974000,94.75
1565899914000,82.89
1565899854000,70.98
1565899794000,50.65
1565899734000,50.19
1565899674000,49.64
1565899614000,49.88
1565899554000,49.12
1565899494000,50.76
1565899434000,49.22
1565899374000,48.77
1565899314000,42.33
1565899254000,48.79
1565899194000,50.80
1565899134000,50.23
1565899074000,51.48
1565899014000,52.23
1565898954000,53.17
1565898894000,51.07
1565898834000,51.48
1565898774000,51.92
1565898714000,51.40
1565898654000,50.50
1565898594000,51.39
1565898534000,50.60
1565898474000,50.97
1565898414000,50.96
1565898354000,49.72
1565898294000,50.05
1565898234000,48.79
1565898174000,49.21
1565898114000,49.67
1565898054000,50.79
1565897994000,49.20
1565897934000,48.63
1565897874000,48.84
1565897814000,48.76
1565897754000,48.21
1565897694000,50.70
1565897634000,48.98
1565897574000,46.65
1565897514000,41.97
1565897454000,48.56
1565897394000,50.27
1565897334000,49.41
1565897274000,51.65
1565897214000,49.29
1565897154000,51.30
1565897094000,50.01
1565897034000,48.66
1565896974000,50.17
1565896914000,50.04
1565896854000,49.96
1565896794000,50.15
1565896734000,49.61
1565896674000,48.41
1565896614000,49.94
1565896554000,48.85
1565896494000,49.53
1565896434000,49.98
1565896374000,48.51
1565896314000,48.52
1565896254000,48.88
1565896194000,48.69
1565896134000,48.17
1565896074000,48.48
1565896014000,49.19
1565895954000,49.78
1565895894000,51.12
1565895834000,48.00
1565895774000,45.19
1565895714000,42.26
1565895654000,47.96
1565895594000,49.45
1565895534000,45.55
1565895474000,46.66
1565895414000,47.30
1565895354000,49.55
1565895294000,49.20
1565895234000,48.65
1565895174000,49.43
1565895114000,48.61
1565895054000,48.04
1565894994000,48.70
1565894934000,49.28
1565894874000,48.26
1565894814000,47.91
1565894754000,49.77
1565894694000,48.58
1565894634000,47.53
1565894574000,47.74
1565894514000,47.72
1565894454000,50.45
1565894394000,48.24
1565894334000,50.67
1565894274000,47.97
1565894214000,48.04
1565894154000,48.17
1565894094000,47.88
1565894034000,46.90
1565893974000,44.99
1565893914000,45.37
1565893854000,49.30
1565893794000,49.36
1565893734000,48.54
1565893674000,49.50
1565893614000,49.84
1565893554000,49.93
1565893494000,50.33
1565893434000,48.85
1565893374000,49.45
1565893314000,48.72
1565893254000,48.63
1565893194000,49.15
1565893134000,48.78
1565893074000,48.60
1565893014000,48.06
1565892954000,46.24
1565892894000,47.52
1565892834000,49.30
1565892774000,48.10
1565892714000,46.63
1565892654000,48.52
1565892594000,47.21
1565892534000,48.36
1565892474000,46.36
1565892414000,46.25
1565892354000,48.06
1565892294000,47.68
1565892234000,48.49
1565892174000,45.74
1565892114000,42.52
1565892054000,47.78
1565891994000,49.23
1565891934000,49.39
1565891874000,48.44
1565891814000,49.55
1565891754000,48.81
1565891694000,48.75
1565891634000,48.58
1565891574000,48.14
1565891514000,47.89
1565891454000,49.11
1565891394000,49.49
1565891334000,49.35
1565891274000,49.42
1565891214000,48.15
1565891154000,48.79
1565891094000,50.14
1565891034000,47.42
1565890974000,49.21
1565890914000,48.53
1565890854000,49.35
1565890794000,49.79
1565890734000,49.23
1565890674000,48.74
1565890614000,49.22
1565890554000,50.43
1565890494000,47.83
1565890434000,46.68
1565890374000,46.14
1565890314000,42.66
1565890254000,47.95
1565890194000,48.87
1565890134000,48.95
1565890074000,48.55
1565890014000,47.52
1565889954000,47.59
1565889894000,48.49
1565889834000,48.29
1565889774000,47.09
1565889714000,48.08
1565889654000,48.90
1565889594000,48.73
1565889534000,47.36
1565889474000,46.89
1565889414000,46.60
1565889354000,47.71
1565889294000,45.93
1565889234000,43.18
1565889174000,42.07
1565889114000,43.64
1565889054000,42.80
1565888994000,44.14
1565888934000,44.65
1565888874000,42.96
1565888814000,42.71
1565888754000,43.25
1565888694000,43.12
1565888634000,42.00
1565888574000,41.49
1565888514000,46.80
1565888454000,48.07
1565888394000,46.53
1565888334000,45.59
1565888274000,47.72
1565888214000,47.66
1565888154000,48.64
1565888094000,49.34
1565888034000,49.63
1565887974000,48.46
1565887914000,47.30
1565887854000,47.54
1565887794000,47.74
1565887734000,47.72
1565887674000,46.28
1565887614000,46.85
1565887554000,43.66
1565887494000,43.21
1565887434000,43.89
1565887374000,42.65
1565887314000,42.53
1565887254000,43.45
1565887194000,42.72
1565887134000,44.53
1565887074000,42.69
1565887014000,42.98
1565886954000,43.90
1565886894000,42.36
1565886834000,44.34
1565886774000,46.10
1565886714000,47.89
1565886654000,47.09
1565886594000,47.79
1565886534000,45.70
1565886474000,46.69
1565886414000,46.35
1565886354000,46.56
1565886294000,47.73
1565886234000,47.83
1565886174000,47.01
1565886114000,46.31
1565886054000,46.04
1565885994000,46.32
1565885934000,45.91
1565885874000,48.20
1565885814000,45.02
1565885754000,47.33
1565885694000,46.24
1565885634000,42.98
1565885574000,41.75
1565885514000,42.65
1565885454000,44.16
1565885394000,42.02
1565885334000,43.83
1565885274000,42.36
1565885214000,42.59
1565885154000,42.26
1565885094000,42.39
1565885034000,44.40
1565884974000,41.74
1565884914000,43.11
1565884854000,48.01
1565884794000,48.68
1565884734000,48.98
1565884674000,48.48
1565884614000,49.73
1565884554000,47.38
1565884494000,48.93
1565884434000,50.16
1565884374000,48.73
1565884314000,49.41
1565884254000,46.64
1565884194000,48.73
1565884134000,48.28
1565884074000,48.92
1565884014000,49.14
1565883954000,48.61
1565883894000,48.98
1565883834000,48.71
1565883774000,49.53
1565883714000,48.95
1565883654000,47.66
1565883594000,47.26
1565883534000,48.89
1565883474000,47.67
1565883414000,46.44
1565883354000,49.53
1565883294000,47.84
1565883234000,49.16
1565883174000,45.59
1565883114000,45.25
1565883054000,48.45
1565882994000,46.72
1565882934000,49.74
1565882874000,48.76
1565882814000,49.67
1565882754000,48.69
1565882694000,48.41
1565882634000,49.07
1565882574000,47.43
1565882514000,48.01
1565882454000,46.57
1565882394000,46.89
1565882334000,46.75
1565882274000,47.32
1565882214000,48.54
1565882154000,48.76
1565882094000,48.39
1565882034000,47.57
1565881974000,47.02
1565881914000,47.46
1565881854000,48.13
1565881794000,48.89
1565881734000,47.74
1565881674000,49.28
1565881614000,47.66
1565881554000,48.04
1565881494000,47.36
1565881434000,49.16
1565881374000,45.19
1565881314000,43.45
1565881254000,48.52
1565881194000,47.49
1565881134000,47.74
1565881074000,47.48
1565881014000,48.34
1565880954000,47.94
1565880894000,46.97
1565880834000,49.49
1565880774000,48.09
1565880714000,47.95
1565880654000,48.92
1565880594000,50.00
1565880534000,48.15
1565880474000,47.75
1565880414000,49.75
1565880354000,48.98
1565880294000,47.50
1565880234000,48.66
1565880174000,48.50
1565880114000,47.56
1565880054000,47.69
1565879994000,46.15
1565879934000,47.96
1565879874000,47.29
1565879814000,48.20
1565879754000,48.49
1565879694000,47.06
1565879634000,46.55
1565879574000,44.58
1565879514000,43.86
1565879454000,45.72
1565879394000,46.24
1565879334000,45.48
1565879274000,45.43
1565879214000,45.81
1565879154000,45.65
1565879094000,47.50
1565879034000,47.96
1565878974000,49.43
1565878914000,49.71
1565878854000,47.57
1565878794000,49.19
1565878734000,48.10
1565878674000,48.13
1565878614000,47.84
1565878554000,48.96
1565878494000,50.63
1565878434000,47.47
1565878374000,48.58
1565878314000,50.41
1565878254000,49.89
1565878194000,48.41
1565878134000,50.20
1565878074000,48.92
1565878014000,48.15
1565877954000,47.46
1565877339000,49.94
1565877282000,47.84
1565877066000,46.97
1565876354000,49.31
1565874967000,47.14
1565874326000,49.19
1565874146000,48.31
1565873975000,48.39
1565873885000,48.61
1565873824000,47.71
1565873764000,48.91
1565873704000,49.77
1565873644000,50.53
1565873584000,49.27
1565873524000,48.98
1565873464000,47.38
1565873404000,48.69
1565873344000,48.32
1565873284000,47.93
1565873224000,48.61
1565873164000,48.38
1565873104000,48.51
1565873044000,48.50
1565872984000,48.59
1565872924000,49.25
1565872864000,48.38
1565872804000,51.02
1565872744000,50.03
1565872684000,48.46
1565872624000,48.93
1565872564000,49.36
1565872504000,49.42
1565872444000,47.49
1565872384000,46.47
1565872324000,43.97
1565872264000,48.74
1565872204000,48.26
1565872144000,47.84
1565872084000,49.32
1565872024000,47.84
1565871964000,50.30
1565871904000,49.76
1565871844000,47.85
1565871784000,48.22
1565871724000,48.83
1565871664000,48.04
1565871604000,46.86
1565871544000,50.35
1565871484000,49.12
1565871424000,48.35
1565871364000,48.65
1565871304000,48.14
1565871244000,48.60
1565871184000,47.76
1565871124000,49.57
1565870544000,49.56
1565870249000,49.86
1565870048000,49.08
1565869932000,49.17
1565869864000,48.88
1565869804000,48.51
1565869744000,47.67
1565869684000,48.31
1565869624000,49.47
1565869564000,47.99
1565869504000,48.76
1565869444000,49.52
1565869384000,48.06
1565869324000,46.83
1565869264000,49.13
1565869204000,49.02
1565869144000,49.23
1565869084000,48.98
1565869024000,49.72
1565868964000,47.27
1565868904000,47.41
1565868844000,48.19
1565868784000,46.92
1565868724000,43.12
1565868664000,46.49
1565868604000,49.20
1565868544000,48.21
1565868484000,47.99
1565868424000,48.43
1565868364000,48.25
1565868304000,50.62
1565868244000,49.99
1565868184000,49.93
1565868124000,48.26
1565868064000,48.46
1565868004000,48.47
1565867944000,49.94
1565867884000,50.62
1565867824000,49.19
1565867764000,50.12
1565867704000,49.28
1565867644000,47.99
1565867584000,51.07
1565867524000,49.09
1565867464000,49.68
1565867404000,49.59
1565867344000,51.13
1565867284000,49.04
1565867224000,48.28
1565867164000,49.67
1565867104000,48.96
1565867044000,48.35
1565866984000,48.53
1565866924000,44.01
1565866864000,46.43
1565866804000,49.84
1565866744000,51.25
1565866684000,51.53
1565866624000,52.30
1565866564000,50.47
1565866504000,50.66
1565866444000,50.18
1565866384000,48.67
1565866324000,48.80
1565866264000,49.06
1565866204000,51.44
1565866144000,49.29
1565866084000,50.20
1565866024000,49.92
1565865964000,49.60
1565865904000,50.68
1565865844000,48.88
1565865784000,50.53
1565865724000,49.44
1565865664000,50.48
1565865604000,49.64
1565865544000,49.60
1565865484000,49.10
1565865424000,49.76
1565865364000,49.94
1565865304000,48.56
1565865244000,49.28
1565865184000,48.10
1565865124000,43.74
1565865064000,46.70
1565865004000,48.13
1565864944000,51.11
1565864884000,48.72
1565864824000,48.99
1565864764000,49.91
1565864704000,50.24
1565864644000,51.74
1565864584000,49.19
1565864524000,50.64
1565864464000,50.27
1565864404000,50.06
1565864344000,49.86
1565864284000,49.82
1565864224000,50.12
1565864164000,49.48
1565864104000,51.72
1565864044000,49.52
1565863984000,50.18
1565863924000,48.16
1565863864000,49.29
1565863804000,49.19
1565863744000,49.70
1565863684000,51.57
1565863624000,48.10
1565863564000,48.50
1565863504000,49.16
1565863444000,48.98
1565863384000,49.45
1565863324000,42.55
1565863264000,48.88
1565863204000,49.15
1565863144000,50.45
1565863084000,50.00
1565863024000,50.07
1565862964000,49.54
1565862904000,49.93
1565862844000,49.86
1565862784000,49.56
1565862724000,48.12
1565862664000,49.02
1565862604000,49.66
1565862544000,49.51
1565862484000,48.37
1565862424000,48.97
1565862364000,47.23
1565862304000,49.11
1565862244000,48.69
1565862184000,48.15
1565862124000,49.79
1565862064000,48.70
1565862004000,49.01
1565861944000,49.37
1565861884000,48.51
1565861824000,48.31
1565861764000,49.72
1565861704000,49.47
1565861644000,47.02
1565861584000,49.02
1565861524000,43.19
1565861464000,46.77
1565861404000,48.73
1565861344000,48.70
1565861284000,48.97
1565861224000,48.01
1565861164000,50.23
1565861104000,48.65
1565861044000,48.76
1565860984000,48.03
1565860924000,48.22
1565860864000,48.67
1565860804000,47.71
1565860744000,50.54
1565860684000,49.38
1565860624000,49.19
1565860564000,48.93
1565860504000,48.70
1565860444000,48.98
1565860384000,48.50
1565860324000,49.55
1565860264000,47.43
1565860204000,47.54
1565860144000,48.92
1565860084000,47.14
1565860024000,50.16
1565859964000,48.81
1565859904000,49.87
1565859844000,49.01
1565859784000,48.67
1565859724000,43.82
1565859664000,46.67
1565859604000,48.78
1565859544000,49.19
1565859484000,50.37
1565859424000,48.65
1565859364000,49.68
1565859304000,50.22
1565859244000,50.17
1565859184000,50.12
1565859124000,51.25
1565859064000,49.25
1565859004000,49.62
1565858944000,50.65
1565858884000,50.10
1565858824000,50.76
1565858764000,48.81
1565858704000,50.71
1565858644000,49.95
1565858584000,50.55
1565858524000,47.96
1565858464000,50.13
1565858404000,47.71
1565858344000,48.42
1565858284000,48.65
1565858224000,48.74
1565858164000,50.29
1565858104000,48.36
1565858044000,49.22
1565857984000,48.31
1565857924000,41.59
1565857864000,45.48
1565857804000,47.63
1565857744000,48.53
1565857684000,47.73
1565857624000,47.52
1565857564000,46.12
1565857504000,47.24
1565857444000,47.21
1565857384000,47.65
1565857324000,49.02
1565857264000,47.29
1565857204000,46.83
1565857144000,46.16
1565857084000,46.62
1565857024000,47.07
1565856964000,47.21
1565856904000,47.76
1565856844000,46.83
1565856784000,49.20
1565856724000,47.71
1565856664000,46.45
1565856604000,47.65
1565856544000,49.24
1565856484000,47.66
1565856424000,45.78
1565856364000,46.24
1565856304000,45.95
1565856244000,45.24
1565856184000,46.60
1565856124000,40.36
1565856064000,43.68
1565856004000,47.28
1565855944000,48.73
1565855884000,47.67
1565855824000,46.87
1565855764000,50.10
1565855704000,49.01
1565855644000,49.43
1565855584000,48.38
1565855524000,48.23
1565855464000,47.52
1565855404000,48.66
1565855344000,48.67
1565855284000,46.80
1565855224000,49.05
1565855164000,47.40
1565855104000,48.39
1565855044000,48.10
1565854984000,48.81
1565854924000,47.90
1565854864000,46.45
1565854804000,48.34
1565854744000,48.44
1565854684000,49.16
1565854624000,46.66
1565854564000,46.12
1565854504000,46.78
1565854444000,45.73
1565854384000,47.00
1565854324000,39.64
1565854264000,43.25
1565854204000,46.16
1565854144000,46.76
1565854084000,46.69
1565854024000,47.42
1565853964000,47.48
1565853904000,47.83
1565853844000,46.19
1565853784000,46.19
1565853724000,46.01
1565853664000,45.56
1565853604000,44.39
1565853544000,46.51
1565853484000,45.31
1565853424000,47.29
1565853364000,45.85
1565853304000,46.30
1565853244000,47.20
1565853184000,45.98
1565853124000,46.65
1565853064000,44.83
1565853004000,44.17
1565852944000,47.16
1565852884000,45.98
1565852824000,45.35
1565852764000,44.41
1565852704000,44.97
1565852644000,46.45
1565852584000,43.99
1565852524000,40.09
1565852464000,42.02
1565852404000,47.04
1565852344000,46.17
1565852284000,48.83
1565852224000,45.89
1565852164000,47.25
1565852104000,46.80
1565852044000,45.19
1565851984000,47.38
1565851924000,45.23
1565851864000,46.86
1565851804000,46.85
1565851744000,46.03
1565851684000,47.01
1565851624000,47.28
1565851564000,46.01
1565851504000,46.87
1565851444000,47.59
1565851384000,48.23
1565851324000,47.44
1565851264000,46.02
1565851204000,47.50
1565851144000,47.82
1565851084000,45.57
1565851024000,45.04
1565850964000,46.78
1565850904000,47.44
1565850844000,45.47
1565850784000,43.27
1565850724000,40.65
1565850664000,40.74
1565850604000,45.55
1565850544000,46.01
1565850484000,44.30
1565850424000,46.73
1565850364000,44.84
1565850304000,44.99
1565850244000,44.77
1565850184000,47.79
1565850124000,45.96
1565850064000,46.21
1565850004000,46.48
1565849944000,46.00
1565849884000,46.90
1565849824000,44.82
1565849764000,45.51
1565849704000,43.79
1565849644000,46.26
1565849584000,48.92
1565849524000,47.97
1565849464000,47.57
1565849404000,46.92
1565849344000,52.28
1565849284000,46.76
1565849224000,44.61
1565849164000,43.08
1565849104000,45.29
1565849044000,44.12
1565848984000,41.54
1565848924000,40.48
1565848864000,45.19
1565848804000,47.60
1565848744000,47.42
1565848684000,48.08
1565848624000,49.03
1565848564000,46.91
1565848504000,46.86
1565848444000,48.78
1565848384000,48.49
1565848324000,47.55
1565848264000,46.42
1565848204000,46.19
1565848144000,49.19
1565848084000,48.46
1565848024000,45.86
1565847964000,48.39
1565847904000,46.63
1565847844000,48.45
1565847784000,49.21
1565847724000,47.78
1565847664000,48.20
1565847604000,48.00
1565847544000,51.22
1565847484000,48.20
1565847424000,47.48
1565847364000,47.30
1565847304000,46.85
1565847244000,45.43
1565847184000,45.06
1565847124000,41.92
1565847064000,45.95
1565847004000,48.96
1565846944000,51.50
1565846884000,50.08
1565846824000,48.36
1565846764000,50.18
1565846704000,49.30
1565846644000,50.13
1565846584000,47.21
1565846524000,47.52
1565846464000,48.08
1565846404000,46.16
1565846344000,46.09
1565846284000,48.35
1565846224000,51.78
1565846164000,51.12
1565846104000,53.00
1565846044000,50.07
1565845984000,50.32
1565845924000,51.12
1565845864000,49.54
1565845804000,51.32
1565845744000,52.33
1565845684000,52.52
1565845624000,50.03
1565845564000,50.41
1565845504000,47.04
1565845444000,48.55
1565845384000,43.45
1565845324000,38.02
1565845264000,43.72
1565845204000,47.81
1565845144000,49.36
1565845084000,49.71
1565845024000,50.75
1565844964000,47.16
1565844904000,46.04
1565844844000,46.21
1565844784000,47.61
1565844724000,46.30
1565844664000,47.40
1565844604000,44.73
1565844544000,48.68
1565844484000,46.34
1565844424000,45.13
1565844364000,42.05
1565844304000,47.17
1565844244000,43.63
1565844184000,48.12
1565844124000,47.01
1565844064000,46.11
1565844004000,46.84
1565843944000,50.20
1565843884000,46.82
1565843824000,46.24
1565843764000,47.77
1565843704000,49.36
1565843644000,47.10
1565843584000,42.27
1565843524000,38.62
1565843464000,46.43
1565843404000,47.61
1565843344000,48.71
1565843284000,50.61
1565843224000,50.77
1565843164000,46.95
1565843104000,43.62
1565843044000,46.90
1565842984000,49.47
1565842924000,46.82
1565842864000,47.90
1565842804000,46.83
1565842744000,47.11
1565842684000,46.56
1565842624000,49.83
1565842564000,47.12
1565842504000,48.32
1565842444000,49.91
1565842384000,50.14
1565842324000,47.19
1565842264000,45.96
1565842204000,45.91
1565842144000,48.26
1565842084000,46.85
1565842024000,43.17
1565841964000,48.46
1565841904000,46.99
1565841844000,43.00
1565841784000,39.69
1565841724000,38.25
1565841664000,41.83
1565841604000,43.98
1565841544000,48.16
1565841484000,47.54
1565841424000,43.60
1565841364000,46.03
1565841304000,44.39
1565841244000,48.51
1565841184000,45.43
1565841124000,46.68
1565841064000,44.60
1565841004000,45.95
1565840944000,48.89
1565840884000,49.60
1565840824000,44.64
1565840764000,47.98
1565840704000,49.56
1565840644000,46.96
1565840584000,46.39
1565840524000,42.50
1565840464000,45.42
1565840404000,39.91
1565840344000,42.67
1565840284000,43.32
1565840224000,42.52
1565840164000,45.03
1565840104000,45.34
1565840044000,50.79
1565839984000,47.97
1565839924000,38.70
1565839864000,41.14
1565839804000,45.90
1565839744000,47.78
1565839684000,50.18
1565839624000,51.45
1565839564000,49.51
1565839504000,48.71
1565839444000,49.46
1565839384000,50.14
1565839324000,49.60
1565839264000,49.28
1565839204000,49.59
1565839144000,47.01
1565839084000,47.85
1565839024000,45.97
1565838964000,45.71
1565838904000,44.46
1565838844000,44.48
1565838784000,46.15
1565838724000,43.34
1565838664000,43.60
1565838604000,45.86
1565838544000,45.62
1565838484000,52.62
1565838424000,53.33
1565838364000,50.98
1565838304000,54.24
1565838244000,42.21
1565838184000,42.22
1565838124000,37.69
1565838064000,40.20
1565838004000,43.37
1565837944000,46.43
1565837884000,46.26
1565837824000,48.62
1565837764000,46.73
1565837704000,45.41
1565837644000,46.90
1565837584000,46.65
1565837524000,46.42
1565837464000,47.02
1565837404000,46.85
1565837344000,45.94
1565837284000,45.73
1565837224000,45.31
1565837164000,43.42
1565837104000,47.11
1565837044000,47.56
1565836984000,47.16
1565836924000,44.81
1565836864000,44.49
1565836804000,44.75
1565836744000,44.04
1565836684000,43.78
1565836624000,45.04
1565836564000,47.10
1565836504000,46.77
1565836444000,46.46
1565836384000,43.84
1565836324000,38.34
1565836264000,44.00
1565836204000,46.06
1565836144000,46.36
1565836084000,45.97
1565836024000,47.67
1565835964000,48.75
1565835904000,50.24
1565835844000,50.14
1565835784000,46.91
1565835724000,44.63
1565835664000,45.51
1565835604000,47.30
1565835544000,47.60
1565835484000,47.31
1565835424000,46.96
1565835364000,45.47
1565835304000,44.53
1565835244000,48.24
1565835184000,52.93
1565835124000,50.61
1565835064000,47.57
1565835004000,45.97
1565834944000,47.70
1565834884000,45.27
1565834824000,46.38
1565834764000,45.53
1565834704000,43.66
1565834644000,44.99
1565834584000,43.75
1565834524000,39.37
1565834464000,42.84
1565834404000,47.37
1565834344000,49.10
1565834284000,46.68
1565834224000,49.78
1565834164000,47.91
1565834104000,47.74
1565834044000,43.81
1565833984000,42.21
1565833924000,43.70
1565833864000,46.83
1565833804000,47.05
1565833744000,45.76
1565833684000,44.01
1565833624000,42.52
1565833564000,45.92
1565833504000,49.76
1565833444000,52.15
1565833384000,48.50
1565833324000,45.26
1565833264000,48.19
1565833204000,46.92
1565833144000,48.22
1565833084000,49.64
1565833024000,48.53
1565832964000,45.14
1565832904000,45.22
1565832844000,47.39
1565832784000,44.27
1565832724000,38.08
1565832664000,44.05
1565832604000,47.50
1565832544000,47.00
1565832484000,46.09
1565832424000,46.85
1565832364000,47.05
1565832304000,45.37
1565832244000,39.08
1565832184000,41.53
1565832124000,39.91
1565832064000,43.56
1565832004000,42.21
1565831944000,39.24
1565831884000,43.67
1565831824000,43.02
1565831764000,40.65
1565831704000,45.15
1565831644000,47.19
1565831584000,46.45
1565831524000,44.52
1565831464000,45.96
1565831404000,48.28
1565831344000,45.31
1565831284000,46.79
1565831224000,46.47
1565831164000,46.23
1565831104000,46.98
1565831044000,45.05
1565830984000,47.27
1565830924000,40.48
1565830864000,44.77
1565830804000,47.38
1565830744000,49.34
1565830684000,47.79
1565830624000,47.55
1565830564000,47.76
1565830504000,46.93
1565830444000,47.02
1565830384000,45.91
1565830324000,48.08
1565830264000,45.95
1565830204000,45.18
1565830144000,46.64
1565830084000,46.85
1565830024000,45.16
1565829964000,48.08
1565829904000,49.28
1565829844000,46.45
1565829784000,46.27
1565829724000,50.19
1565829664000,49.03
1565829604000,50.63
1565829544000,48.07
1565829484000,46.33
1565829424000,46.69
1565829364000,49.56
1565829304000,52.27
1565829244000,50.30
1565829184000,46.66
1565829124000,39.70
1565829064000,43.12
1565829004000,45.19
1565828944000,46.50
1565828884000,48.75
1565828824000,47.53
1565828764000,46.02
1565828704000,47.33
1565828644000,47.73
1565828584000,46.90
1565828524000,46.85
1565828464000,45.74
1565828404000,45.38
1565828344000,45.73
1565828284000,44.24
1565828224000,46.15
1565828164000,46.53
1565828104000,43.75
1565828044000,44.02
1565827984000,44.72
1565827924000,44.62
1565827864000,44.15
1565827804000,45.51
1565827744000,46.08
1565827684000,45.48
1565827624000,44.03
1565827564000,46.56
1565827504000,47.75
1565827444000,46.03
1565827384000,45.25
1565827324000,39.64
1565827264000,44.63
1565827204000,48.05
1565999838000,127.73
1565999838000,128.47
1565999559000,124.70
1565999466000,122.84
1565999401000,121.74
1565999335000,124.16
1565999274000,124.53
1565999214000,124.32
1565999154000,124.33
1565999094000,125.56
1565999034000,124.32
1565998974000,123.93
1565998914000,122.73
1565998854000,124.32
1565998794000,125.50
1565998734000,130.60
1565998674000,123.46
1565998614000,129.13
1565998554000,128.06
1565998494000,126.79
1565998434000,123.38
1565998374000,115.29
1565998314000,103.37
1565998254000,118.35
1565998194000,122.80
1565998134000,130.50
1565998074000,124.24
1565998014000,127.52
1565997954000,125.78
1565997894000,121.85
1565997834000,122.26
1565997774000,121.42
1565997714000,120.88
