ds,y
1565899674000,2.31
1565899614000,2.33
1565899554000,2.35
1565899494000,2.30
1565899434000,2.25
1565899374000,2.33
1565899314000,2.30
1565899254000,2.30
1565899194000,2.27
1565899134000,2.28
1565899074000,2.29
1565899014000,2.32
1565898954000,2.30
1565898894000,2.28
1565898834000,2.24
1565898774000,2.29
1565898714000,2.26
1565898654000,2.32
1565898594000,2.32
1565898534000,2.30
1565898474000,2.25
1565898414000,2.29
1565898354000,2.24
1565898294000,2.25
1565898234000,2.32
1565898174000,2.27
1565898114000,2.31
1565898054000,2.29
1565897994000,2.25
1565897934000,2.26
1565897874000,2.29
1565897814000,2.27
1565897754000,2.27
1565897694000,2.34
1565897634000,2.28
1565897574000,2.27
1565897514000,2.29
1565897454000,2.24
1565897394000,2.32
1565897334000,2.29
1565897274000,2.29
1565897214000,2.29
1565897154000,2.28
1565897094000,2.23
1565897034000,2.27
1565896974000,2.31
1565896914000,2.26
1565896854000,2.35
1565896794000,2.31
1565896734000,2.21
1565896674000,2.28
1565896614000,2.31
1565896554000,2.25
1565896494000,2.28
1565896434000,2.36
1565896374000,2.24
1565896314000,2.24
1565896254000,2.23
1565896194000,2.29
1565896134000,2.35
1565896074000,2.36
1565896014000,2.36
1565895954000,2.32
1565895894000,2.34
1565895834000,2.23
1565895774000,2.25
1565895714000,2.28
1565895654000,2.32
1565895594000,2.36
1565895534000,2.28
1565895474000,2.31
1565895414000,2.32
1565895354000,2.31
1565895294000,2.32
1565895234000,2.32
1565895174000,2.38
1565895114000,2.28
1565895054000,2.29
1565894994000,2.29
1565894934000,2.32
1565894874000,2.32
1565894814000,2.36
1565894754000,2.31
1565894694000,2.24
1565894634000,2.29
1565894574000,2.22
1565894514000,2.27
1565894454000,2.26
1565894394000,2.24
1565894334000,2.28
1565894274000,2.26
1565894214000,2.28
1565894154000,2.27
1565894094000,2.26
1565894034000,2.23
1565893974000,2.28
1565893914000,2.29
1565893854000,2.26
1565893794000,2.24
1565893734000,2.27
1565893674000,2.28
1565893614000,2.28
1565893554000,2.29
1565893494000,2.30
1565893434000,2.25
1565893374000,2.26
1565893314000,2.24
1565893254000,2.24
1565893194000,2.30
1565893134000,2.26
1565893074000,2.33
1565893014000,2.27
1565892954000,2.28
1565892894000,2.27
1565892834000,2.27
1565892774000,2.25
1565892714000,2.25
1565892654000,2.35
1565892594000,2.27
1565892534000,2.27
1565892474000,2.28
1565892414000,2.25
1565892354000,2.27
1565892294000,2.26
1565892234000,2.31
1565892174000,2.24
1565892114000,2.27
1565892054000,2.23
1565891994000,2.23
1565891934000,2.26
1565891874000,2.31
1565891814000,2.28
1565891754000,2.30
1565891694000,2.29
1565891634000,2.28
1565891574000,2.25
1565891514000,2.21
1565891454000,2.27
1565891394000,2.32
1565891334000,2.25
1565891274000,2.30
1565891214000,2.24
1565891154000,2.24
1565891094000,2.30
1565891034000,2.30
1565890974000,2.30
1565890914000,2.29
1565890854000,2.26
1565890794000,2.29
1565890734000,2.23
1565890674000,2.28
1565890614000,2.30
1565890554000,2.30
1565890494000,2.29
1565890434000,2.22
1565890374000,2.25
1565890314000,2.25
1565890254000,2.24
1565890194000,2.26
1565890134000,2.28
1565890074000,2.29
1565890014000,2.22
1565889954000,2.27
1565889894000,2.24
1565889834000,2.25
1565889774000,2.29
1565889714000,2.27
1565889654000,2.33
1565889594000,2.28
1565889534000,2.28
1565889474000,2.27
1565889414000,2.30
1565889354000,2.29
1565889294000,2.31
1565889234000,2.35
1565889174000,2.27
1565889114000,2.30
1565889054000,2.24
1565888994000,2.28
1565888934000,2.32
1565888874000,2.34
1565888814000,2.28
1565888754000,2.27
1565888694000,2.31
1565888634000,2.26
1565888574000,2.22
1565888514000,2.28
1565888454000,2.28
1565888394000,2.33
1565888334000,2.17
1565888274000,2.26
1565888214000,2.28
1565888154000,2.27
1565888094000,2.26
1565888034000,2.26
1565887974000,2.24
1565887914000,2.22
1565887854000,2.24
1565887794000,2.30
1565887734000,2.27
1565887674000,2.26
1565887614000,2.28
1565887554000,2.26
1565887494000,2.25
1565887434000,2.27
1565887374000,2.21
1565887314000,2.21
1565887254000,2.24
1565887194000,2.24
1565887134000,2.27
1565887074000,2.25
1565887014000,2.24
1565886954000,2.27
1565886894000,2.25
1565886834000,2.26
1565886774000,2.24
1565886714000,2.30
1565886654000,2.23
1565886594000,2.22
1565886534000,2.22
1565886474000,2.20
1565886414000,2.21
1565886354000,2.26
1565886294000,2.26
1565886234000,2.23
1565886174000,2.23
1565886114000,2.22
1565886054000,2.25
1565885994000,2.20
1565885934000,2.22
1565885874000,2.28
1565885814000,2.21
1565885754000,2.22
1565885694000,2.20
1565885634000,2.23
1565885574000,2.26
1565885514000,2.21
1565885454000,2.31
1565885394000,2.25
1565885334000,2.26
1565885274000,2.27
1565885214000,2.22
1565885154000,2.22
1565885094000,2.22
1565885034000,2.29
1565884974000,2.20
1565884914000,2.25
1565884854000,2.22
1565884794000,2.24
1565884734000,2.24
1565884674000,2.20
1565884614000,2.25
1565884554000,2.22
1565884494000,2.25
1565884434000,2.21
1565884374000,2.26
1565884314000,2.23
1565884254000,2.26
1565884194000,2.30
1565884134000,2.21
1565884074000,2.26
1565884014000,2.26
1565883954000,2.26
1565883894000,2.26
1565883834000,2.22
1565883774000,2.29
1565883714000,2.25
1565883654000,2.28
1565883594000,2.25
1565883534000,2.27
1565883474000,2.28
1565883414000,2.18
1565883354000,2.25
1565883294000,2.24
1565883234000,2.25
1565883174000,2.25
1565883114000,2.25
1565883054000,2.26
1565882994000,2.24
1565882934000,2.39
1565882874000,2.24
1565882814000,2.25
1565882754000,2.25
1565882694000,2.29
1565882634000,2.22
1565882574000,2.21
1565882514000,2.27
1565882454000,2.23
1565882394000,2.24
1565882334000,2.24
1565882274000,2.27
1565882214000,2.25
1565882154000,2.22
1565882094000,2.30
1565882034000,2.27
1565881974000,2.21
1565881914000,2.22
1565881854000,2.27
1565881794000,2.24
1565881734000,2.27
1565881674000,2.29
1565881614000,2.24
1565881554000,2.21
1565881494000,2.26
1565881434000,2.26
1565881374000,2.26
1565881314000,2.23
1565881254000,2.32
1565881194000,2.22
1565881134000,2.24
1565881074000,2.28
1565881014000,2.28
1565880954000,2.29
1565880894000,2.23
1565880834000,2.36
1565880774000,2.28
1565880714000,2.22
1565880654000,2.23
1565880594000,2.26
1565880534000,2.29
1565880474000,2.21
1565880414000,2.27
1565880354000,2.25
1565880294000,2.20
1565880234000,2.27
1565880174000,2.26
1565880114000,2.27
1565880054000,2.26
1565879994000,2.25
1565879934000,2.25
1565879874000,2.23
1565879814000,2.27
1565879754000,2.27
1565879694000,2.28
1565879634000,2.24
1565879574000,2.22
1565879514000,2.27
1565879454000,2.22
1565879394000,2.21
1565879334000,2.26
1565879274000,2.23
1565879214000,2.30
1565879154000,2.27
1565879094000,2.29
1565879034000,2.23
1565878974000,2.28
1565878914000,2.25
1565878854000,2.26
1565878794000,2.28
1565878734000,2.20
1565878674000,2.24
1565878614000,2.23
1565878554000,2.22
1565878494000,2.27
1565878434000,2.27
1565878374000,2.28
1565878314000,2.30
1565878254000,2.28
1565878194000,2.23
1565878134000,2.29
1565878074000,2.29
1565878014000,2.27
1565877954000,2.25
1565877339000,2.40
1565877282000,2.39
1565877066000,2.30
1565876354000,2.33
1565874967000,2.36
1565874326000,2.30
1565874146000,2.27
1565873975000,2.31
1565873885000,2.34
1565873824000,2.26
1565873764000,2.34
1565873704000,2.36
1565873644000,2.36
1565873584000,2.31
1565873524000,2.34
1565873464000,2.27
1565873404000,2.30
1565873344000,2.30
1565873284000,2.31
1565873224000,2.30
1565873164000,2.26
1565873104000,2.28
1565873044000,2.34
1565872984000,2.31
1565872924000,2.38
1565872864000,2.37
1565872804000,2.43
1565872744000,2.34
1565872684000,2.42
1565872624000,2.32
1565872564000,2.24
1565872504000,2.34
1565872444000,2.29
1565872384000,2.29
1565872324000,2.25
1565872264000,2.18
1565872204000,2.20
1565872144000,2.25
1565872084000,2.24
1565872024000,2.22
1565871964000,2.36
1565871904000,2.30
1565871844000,2.29
1565871784000,2.26
1565871724000,2.23
1565871664000,2.35
1565871604000,2.27
1565871544000,2.31
1565871484000,2.28
1565871424000,2.34
1565871364000,2.26
1565871304000,2.31
1565871244000,2.31
1565871184000,2.28
1565871124000,2.29
1565870544000,2.29
1565870249000,2.35
1565870048000,2.37
1565869932000,2.31
1565869864000,2.28
1565869804000,2.19
1565869744000,2.24
1565869684000,2.22
1565869624000,2.25
1565869564000,2.20
1565869504000,2.21
1565869444000,2.23
1565869384000,2.19
1565869324000,2.17
1565869264000,2.23
1565869204000,2.20
1565869144000,2.24
1565869084000,2.23
1565869024000,2.24
1565868964000,2.21
1565868904000,2.22
1565868844000,2.18
1565868784000,2.23
1565868724000,2.23
1565868664000,2.22
1565868604000,2.19
1565868544000,2.22
1565868484000,2.19
1565868424000,2.31
1565868364000,2.29
1565868304000,2.31
1565868244000,2.28
1565868184000,2.29
1565868124000,2.23
1565868064000,2.19
1565868004000,2.26
1565867944000,2.21
1565867884000,2.26
1565867824000,2.24
1565867764000,2.22
1565867704000,2.23
1565867644000,2.20
1565867584000,2.26
1565867524000,2.24
1565867464000,2.26
1565867404000,2.22
1565867344000,2.25
1565867284000,2.25
1565867224000,2.26
1565867164000,2.24
1565867104000,2.25
1565867044000,2.29
1565866984000,2.25
1565866924000,2.22
1565866864000,2.24
1565866804000,2.25
1565866744000,2.28
1565866684000,2.26
1565866624000,2.31
1565866564000,2.37
1565866504000,2.29
1565866444000,2.21
1565866384000,2.24
1565866324000,2.26
1565866264000,2.26
1565866204000,2.30
1565866144000,2.24
1565866084000,2.26
1565866024000,2.27
1565865964000,2.24
1565865904000,2.31
1565865844000,2.29
1565865784000,2.33
1565865724000,2.21
1565865664000,2.35
1565865604000,2.22
1565865544000,2.26
1565865484000,2.28
1565865424000,2.21
1565865364000,2.24
1565865304000,2.25
1565865244000,2.17
1565865184000,2.21
1565865124000,2.27
1565865064000,2.26
1565865004000,2.19
1565864944000,2.27
1565864884000,2.25
1565864824000,2.22
1565864764000,2.22
1565864704000,2.17
1565864644000,2.15
1565864584000,2.18
1565864524000,2.20
1565864464000,2.16
1565864404000,2.21
1565864344000,2.20
1565864284000,2.22
1565864224000,2.27
1565864164000,2.15
1565864104000,2.27
1565864044000,2.27
1565863984000,2.23
1565863924000,2.25
1565863864000,2.32
1565863804000,2.35
1565863744000,2.20
1565863684000,2.29
1565863624000,2.27
1565863564000,2.37
1565863504000,2.29
1565863444000,2.24
1565863384000,2.30
1565863324000,2.24
1565863264000,2.27
1565863204000,2.30
1565863144000,2.37
1565863084000,2.28
1565863024000,2.31
1565862964000,2.31
1565862904000,2.24
1565862844000,2.29
1565862784000,2.32
1565862724000,2.19
1565862664000,2.34
1565862604000,2.31
1565862544000,2.29
1565862484000,2.18
1565862424000,2.27
1565862364000,2.22
1565862304000,2.28
1565862244000,2.23
1565862184000,2.30
1565862124000,2.26
1565862064000,2.29
1565862004000,2.30
1565861944000,2.31
1565861884000,2.38
1565861824000,2.33
1565861764000,2.33
1565861704000,2.42
1565861644000,2.30
1565861584000,2.42
1565861524000,2.38
1565861464000,2.34
1565861404000,2.33
1565861344000,2.35
1565861284000,2.45
1565861224000,2.24
1565861164000,2.30
1565861104000,2.44
1565861044000,2.41
1565860984000,2.31
1565860924000,2.29
1565860864000,2.27
1565860804000,2.32
1565860744000,2.32
1565860684000,2.29
1565860624000,2.38
1565860564000,2.26
1565860504000,2.29
1565860444000,2.27
1565860384000,2.35
1565860324000,2.27
1565860264000,2.36
1565860204000,2.31
1565860144000,2.39
1565860084000,2.36
1565860024000,2.43
1565859964000,2.38
1565859904000,2.26
1565859844000,2.34
1565859784000,2.31
1565859724000,2.37
1565859664000,2.34
1565859604000,2.33
1565859544000,2.27
1565859484000,2.31
1565859424000,2.39
1565859364000,2.28
1565859304000,2.30
1565859244000,2.25
1565859184000,2.32
1565859124000,2.34
1565859064000,2.23
1565859004000,2.34
1565858944000,2.29
1565858884000,2.27
1565858824000,2.22
1565858764000,2.31
1565858704000,2.24
1565858644000,2.26
1565858584000,2.24
1565858524000,2.23
1565858464000,2.32
1565858404000,2.19
1565858344000,2.25
1565858284000,2.24
1565858224000,2.23
1565858164000,2.26
1565858104000,2.27
1565858044000,2.25
1565857984000,2.40
1565857924000,2.29
1565857864000,2.34
1565857804000,2.31
1565857744000,2.38
1565857684000,2.32
1565857624000,2.38
1565857564000,2.28
1565857504000,2.36
1565857444000,2.26
1565857384000,2.27
1565857324000,2.32
1565857264000,2.27
1565857204000,2.35
1565857144000,2.20
1565857084000,2.28
1565857024000,2.17
1565856964000,2.11
1565856904000,2.20
1565856844000,2.20
1565856784000,2.23
1565856724000,2.16
1565856664000,2.19
1565856604000,2.21
1565856544000,2.20
1565856484000,2.23
1565856424000,2.17
1565856364000,2.23
1565856304000,2.23
1565856244000,2.17
1565856184000,2.23
1565856124000,2.22
1565856064000,2.34
1565856004000,2.24
1565855944000,2.27
1565855884000,2.33
1565855824000,2.25
1565855764000,2.25
1565855704000,2.24
1565855644000,2.29
1565855584000,2.27
1565855524000,2.31
1565855464000,2.25
1565855404000,2.20
1565855344000,2.24
1565855284000,2.18
1565855224000,2.32
1565855164000,2.23
1565855104000,2.25
1565855044000,2.27
1565854984000,2.19
1565854924000,2.21
1565854864000,2.23
1565854804000,2.24
1565854744000,2.26
1565854684000,2.29
1565854624000,2.26
1565854564000,2.24
1565854504000,2.31
1565854444000,2.19
1565854384000,2.31
1565854324000,2.28
1565854264000,2.28
1565854204000,2.24
1565854144000,2.27
1565854084000,2.29
1565854024000,2.17
1565853964000,2.30
1565853904000,2.24
1565853844000,2.39
1565853784000,2.30
1565853724000,2.26
1565853664000,2.20
1565853604000,2.20
1565853544000,2.36
1565853484000,2.21
1565853424000,2.27
1565853364000,2.24
1565853304000,2.21
1565853244000,2.25
1565853184000,2.19
1565853124000,2.29
1565853064000,2.29
1565853004000,2.24
1565852944000,2.25
1565852884000,2.27
1565852824000,2.21
1565852764000,2.14
1565852704000,2.29
1565852644000,2.25
1565852584000,2.28
1565852524000,2.28
1565852464000,2.22
1565852404000,2.43
1565852344000,2.33
1565852284000,2.33
1565852224000,2.26
1565852164000,2.26
1565852104000,2.23
1565852044000,2.22
1565851984000,2.27
1565851924000,2.20
1565851864000,2.33
1565851804000,2.20
1565851744000,2.24
1565851684000,2.22
1565851624000,2.22
1565851564000,2.23
1565851504000,2.18
1565851444000,2.19
1565851384000,2.23
1565851324000,2.17
1565851264000,2.22
1565851204000,2.24
1565851144000,2.23
1565851084000,2.24
1565851024000,2.26
1565850964000,2.21
1565850904000,2.27
1565850844000,2.20
1565850784000,2.26
1565850724000,2.30
1565850664000,2.17
1565850604000,2.24
1565850544000,2.26
1565850484000,2.27
1565850424000,2.20
1565850364000,2.23
1565850304000,2.27
1565850244000,2.17
1565850184000,2.23
1565850124000,2.19
1565850064000,2.25
1565850004000,2.22
1565849944000,2.22
1565849884000,2.26
1565849824000,2.15
1565849764000,2.23
1565849704000,2.25
1565849644000,2.23
1565849584000,2.31
1565849524000,2.63
1565849464000,2.50
1565849404000,2.21
1565849344000,2.25
1565849284000,2.31
1565849224000,2.30
1565849164000,2.23
1565849104000,2.24
1565849044000,2.24
1565848984000,2.21
1565848924000,2.21
1565848864000,2.22
1565848804000,2.32
1565848744000,2.35
1565848684000,2.29
1565848624000,2.38
1565848564000,2.33
1565848504000,2.26
1565848444000,2.26
1565848384000,2.31
1565848324000,2.39
1565848264000,2.32
1565848204000,2.30
1565848144000,2.31
1565848084000,2.22
1565848024000,2.28
1565847964000,2.36
1565847904000,2.30
1565847844000,2.31
1565847784000,2.21
1565847724000,2.21
1565847664000,2.23
1565847604000,2.22
1565847544000,2.20
1565847484000,2.22
1565847424000,2.22
1565847364000,2.17
1565847304000,2.29
1565847244000,2.16
1565847184000,2.28
1565847124000,2.30
1565847064000,2.29
1565847004000,2.25
1565846944000,2.24
1565846884000,2.25
1565846824000,2.20
1565846764000,2.26
1565846704000,2.23
1565846644000,2.27
1565846584000,2.22
1565846524000,2.17
1565846464000,2.27
1565846404000,2.26
1565846344000,2.25
1565846284000,2.19
1565846224000,2.20
1565846164000,2.17
1565846104000,2.29
1565846044000,2.25
1565845984000,2.21
1565845924000,2.19
1565845864000,2.24
1565845804000,2.26
1565845744000,2.25
1565845684000,2.20
1565845624000,2.18
1565845564000,2.18
1565845504000,2.29
1565845444000,2.23
1565845384000,2.28
1565845324000,2.25
1565845264000,2.23
1565845204000,2.25
1565845144000,2.31
1565845084000,2.25
1565845024000,2.27
1565844964000,2.31
1565844904000,2.35
1565844844000,2.22
1565844784000,2.38
1565844724000,2.25
1565844664000,2.39
1565844604000,2.29
1565844544000,2.35
1565844484000,2.30
1565844424000,2.25
1565844364000,2.21
1565844304000,2.21
1565844244000,2.30
1565844184000,2.18
1565844124000,2.19
1565844064000,2.24
1565844004000,2.28
1565843944000,2.25
1565843884000,2.19
1565843824000,2.22
1565843764000,2.25
1565843704000,2.27
1565843644000,2.22
1565843584000,2.18
1565843524000,2.26
1565843464000,2.25
1565843404000,2.31
1565843344000,2.26
1565843284000,2.22
1565843224000,2.21
1565843164000,2.28
1565843104000,2.26
1565843044000,2.21
1565842984000,2.28
1565842924000,2.23
1565842864000,2.21
1565842804000,2.23
1565842744000,2.18
1565842684000,2.14
1565842624000,2.19
1565842564000,2.21
1565842504000,2.23
1565842444000,2.30
1565842384000,2.17
1565842324000,2.18
1565842264000,2.25
1565842204000,2.20
1565842144000,2.29
1565842084000,2.23
1565842024000,2.31
1565841964000,2.20
1565841904000,2.25
1565841844000,2.25
1565841784000,2.22
1565841724000,2.27
1565841664000,2.27
1565841604000,2.27
1565841544000,2.28
1565841484000,2.26
1565841424000,2.31
1565841364000,2.26
1565841304000,2.30
1565841244000,2.30
1565841184000,2.29
1565841124000,2.27
1565841064000,2.25
1565841004000,2.24
1565840944000,2.22
1565840884000,2.27
1565840824000,2.27
1565840764000,2.27
1565840704000,2.29
1565840644000,2.33
1565840584000,2.26
1565840524000,2.36
1565840464000,2.29
1565840404000,2.25
1565840344000,2.27
1565840284000,2.27
1565840224000,2.24
1565840164000,2.28
1565840104000,2.23
1565840044000,2.24
1565839984000,2.23
1565839924000,2.25
1565839864000,2.21
1565839804000,2.21
1565839744000,2.24
1565839684000,2.24
1565839624000,2.25
1565839564000,2.18
1565839504000,2.24
1565839444000,2.15
1565839384000,2.28
1565839324000,2.21
1565839264000,2.20
1565839204000,2.28
1565839144000,2.19
1565839084000,2.20
1565839024000,2.26
1565838964000,2.25
1565838904000,2.26
1565838844000,2.28
1565838784000,2.25
1565838724000,2.20
1565838664000,2.34
1565838604000,2.28
1565838544000,2.25
1565838484000,2.29
1565838424000,2.37
1565838364000,2.28
1565838304000,2.32
1565838244000,2.19
1565838184000,2.32
1565838124000,2.40
1565838064000,2.25
1565838004000,2.33
1565837944000,2.33
1565837884000,2.23
1565837824000,2.28
1565837764000,2.27
1565837704000,2.28
1565837644000,2.31
1565837584000,2.27
1565837524000,2.27
1565837464000,2.24
1565837404000,2.19
1565837344000,2.29
1565837284000,2.26
1565837224000,2.24
1565837164000,2.24
1565837104000,2.19
1565837044000,2.25
1565836984000,2.21
1565836924000,2.20
1565836864000,2.26
1565836804000,2.16
1565836744000,2.23
1565836684000,2.26
1565836624000,2.21
1565836564000,2.23
1565836504000,2.28
1565836444000,2.25
1565836384000,2.29
1565836324000,2.38
1565836264000,2.26
1565836204000,2.24
1565836144000,2.33
1565836084000,2.33
1565836024000,2.23
1565835964000,2.40
1565835904000,2.32
1565835844000,2.20
1565835784000,2.27
1565835724000,2.25
1565835664000,2.30
1565835604000,2.20
1565835544000,2.22
1565835484000,2.25
1565835424000,2.24
1565835364000,2.23
1565835304000,2.29
1565835244000,2.29
1565835184000,2.29
1565835124000,2.27
1565835064000,2.24
1565835004000,2.29
1565834944000,2.25
1565834884000,2.28
1565834824000,2.25
1565834764000,2.23
1565834704000,2.36
1565834644000,2.31
1565834584000,2.29
1565834524000,2.34
1565834464000,2.29
1565834404000,2.25
1565834344000,2.28
1565834284000,2.33
1565834224000,2.22
1565834164000,2.29
1565834104000,2.21
1565834044000,2.25
1565833984000,2.22
1565833924000,2.24
1565833864000,2.26
1565833804000,2.28
1565833744000,2.25
1565833684000,2.25
1565833624000,2.32
1565833564000,2.26
1565833504000,2.34
1565833444000,2.34
1565833384000,2.22
1565833324000,2.22
1565833264000,2.34
1565833204000,2.22
1565833144000,2.23
1565833084000,2.24
1565833024000,2.23
1565832964000,2.17
1565832904000,2.17
1565832844000,2.22
1565832784000,2.14
1565832724000,2.21
1565832664000,2.19
1565832604000,2.18
1565832544000,2.17
1565832484000,2.13
1565832424000,2.22
1565832364000,2.15
1565832304000,2.20
1565832244000,2.21
1565832184000,2.24
1565832124000,2.20
1565832064000,2.20
1565832004000,2.27
1565831944000,2.21
1565831884000,2.20
1565831824000,2.24
1565831764000,2.19
1565831704000,2.24
1565831644000,2.19
1565831584000,2.24
1565831524000,2.24
1565831464000,2.22
1565831404000,2.24
1565831344000,2.30
1565831284000,2.36
1565831224000,2.15
1565831164000,2.21
1565831104000,2.24
1565831044000,2.29
1565830984000,2.26
1565830924000,2.24
1565830864000,2.17
1565830804000,2.14
1565830744000,2.34
1565830684000,2.30
1565830624000,2.60
1565830564000,2.58
1565830504000,2.68
1565830444000,2.74
1565830384000,2.76
1565830324000,2.97
1565830264000,2.79
1565830204000,2.74
1565830144000,2.94
1565830084000,3.13
1565830024000,3.31
1565829964000,3.52
1565829904000,3.30
1565829844000,3.34
1565829784000,3.31
1565829724000,3.78
1565829664000,3.38
1565829604000,4.46
1565829544000,3.99
1565829484000,3.70
1565829424000,3.98
1565829364000,4.16
1565829304000,3.73
1565829244000,4.09
1565829184000,4.07
1565829124000,3.14
1565829064000,2.38
1565829004000,2.23
1565828944000,2.25
1565828884000,2.19
1565828824000,2.21
1565828764000,2.24
1565828704000,2.22
1565828644000,2.25
1565828584000,2.20
1565828524000,2.19
1565828464000,2.17
1565828404000,2.27
1565828344000,2.19
1565828284000,2.15
1565828224000,2.27
1565828164000,2.19
1565828104000,2.23
1565828044000,2.18
1565827984000,2.19
1565827924000,2.24
1565827864000,2.19
1565827804000,2.20
1565827744000,2.24
1565827684000,2.24
1565827624000,2.21
1565827564000,2.19
1565827504000,2.28
1565827444000,2.17
1565827384000,2.25
1565827324000,2.27
1565827264000,2.31
1565827204000,2.26
1565999838000,2.33
1565999838000,2.41
1565999559000,2.32
1565999466000,2.34
1565999401000,2.36
1565999335000,2.34
1565999274000,2.33
1565999214000,2.34
1565999154000,2.34
1565999094000,2.31
1565999034000,2.35
1565998974000,2.37
1565998914000,2.35
1565998854000,2.32
1565998794000,2.34
1565998734000,2.37
1565998674000,2.28
1565998614000,2.33
1565998554000,2.31
1565998494000,2.34
1565998434000,2.26
1565998374000,2.33
1565998314000,2.31
1565998254000,2.29
1565998194000,2.30
1565998134000,2.32
1565998074000,2.32
1565998014000,2.33
1565997954000,2.34
1565997894000,2.35
1565997834000,2.27
1565997774000,2.35
1565997714000,2.30
