ds,y
1565897694000,329.08
1565897634000,343.12
1565897574000,311.40
1565897514000,320.85
1565897454000,313.18
1565897394000,312.95
1565897334000,235.57
1565897274000,320.08
1565897214000,351.25
1565897154000,329.30
1565897094000,325.87
1565897034000,335.30
1565896974000,339.02
1565896914000,280.40
1565896854000,349.88
1565896794000,323.85
1565896734000,286.42
1565896674000,341.95
1565896614000,338.43
1565896554000,323.72
1565896494000,246.75
1565896434000,291.83
1565896374000,326.55
1565896314000,308.55
1565896254000,292.42
1565896194000,310.67
1565896134000,323.53
1565896074000,285.78
1565896014000,344.47
1565895954000,333.15
1565895894000,292.82
1565895834000,298.93
1565895774000,335.33
1565895714000,326.50
1565895654000,275.87
1565895594000,314.23
1565895534000,334.58
1565895474000,292.97
1565895414000,303.55
1565895354000,320.02
1565895294000,323.55
1565895234000,264.80
1565895174000,304.58
1565895114000,325.57
1565895054000,305.52
1565894994000,284.27
1565894934000,306.07
1565894874000,329.08
1565894814000,275.50
1565894754000,324.68
1565894694000,313.92
1565894634000,295.12
1565894574000,304.23
1565894514000,321.92
1565894454000,321.90
1565894394000,243.78
1565894334000,323.48
1565894274000,333.35
1565894214000,304.25
1565894154000,303.53
1565894094000,318.22
1565894034000,317.58
1565893974000,273.88
1565893914000,325.43
1565893854000,336.73
1565893794000,292.65
1565893734000,293.38
1565893674000,322.62
1565893614000,354.83
1565893554000,291.85
1565893494000,321.52
1565893434000,326.48
1565893374000,296.17
1565893314000,317.12
1565893254000,337.62
1565893194000,347.25
1565893134000,279.78
1565893074000,324.25
1565893014000,342.18
1565892954000,309.43
1565892894000,300.55
1565892834000,342.25
1565892774000,356.40
1565892714000,309.75
1565892654000,356.55
1565892594000,349.98
1565892534000,314.43
1565892474000,307.72
1565892414000,338.97
1565892354000,325.07
1565892294000,274.85
1565892234000,337.35
1565892174000,335.72
1565892114000,304.78
1565892054000,320.40
1565891994000,315.43
1565891934000,320.40
1565891874000,279.48
1565891814000,336.53
1565891754000,345.72
1565891694000,303.60
1565891634000,311.12
1565891574000,328.60
1565891514000,330.33
1565891454000,279.02
1565891394000,317.62
1565891334000,330.95
1565891274000,322.85
1565891214000,335.47
1565891154000,353.47
1565891094000,357.83
1565891034000,285.63
1565890974000,341.13
1565890914000,371.43
1565890854000,327.87
1565890794000,321.45
1565890734000,343.60
1565890674000,342.65
1565890614000,307.92
1565890554000,365.37
1565890494000,358.18
1565890434000,323.37
1565890374000,332.18
1565890314000,374.70
1565890254000,357.37
1565890194000,309.95
1565890134000,365.10
1565890074000,368.62
1565890014000,357.40
1565889954000,340.75
1565889894000,354.83
1565889834000,370.65
1565889774000,326.85
1565889714000,389.77
1565889654000,381.28
1565889594000,343.47
1565889534000,354.43
1565889474000,367.22
1565889414000,366.37
1565889354000,305.13
1565889294000,394.33
1565889234000,373.42
1565889174000,344.78
1565889114000,353.33
1565889054000,357.32
1565888994000,362.55
1565888934000,312.85
1565888874000,385.53
1565888814000,379.10
1565888754000,327.90
1565888694000,327.77
1565888634000,370.48
1565888574000,372.20
1565888514000,317.57
1565888454000,354.42
1565888394000,365.38
1565888334000,349.50
1565888274000,337.23
1565888214000,370.18
1565888154000,370.73
1565888094000,305.63
1565888034000,357.37
1565887974000,359.97
1565887914000,342.95
1565887854000,338.73
1565887794000,395.20
1565887734000,382.48
1565887674000,303.95
1565887614000,365.48
1565887554000,370.22
1565887494000,318.42
1565887434000,337.65
1565887374000,373.17
1565887314000,387.07
1565887254000,318.87
1565887194000,371.65
1565887134000,384.12
1565887074000,341.62
1565887014000,357.70
1565886954000,405.38
1565886894000,379.57
1565886834000,317.68
1565886774000,377.87
1565886714000,377.90
1565886654000,361.98
1565886594000,346.15
1565886534000,382.42
1565886474000,388.05
1565886414000,340.58
1565886354000,386.47
1565886294000,380.98
1565886234000,375.55
1565886174000,352.53
1565886114000,389.77
1565886054000,375.00
1565885994000,320.58
1565885934000,379.23
1565885874000,382.57
1565885814000,354.90
1565885754000,351.78
1565885694000,357.05
1565885634000,385.42
1565885574000,316.22
1565885514000,370.50
1565885454000,381.77
1565885394000,350.97
1565885334000,347.10
1565885274000,384.75
1565885214000,406.70
1565885154000,325.78
1565885094000,388.35
1565885034000,417.20
1565884974000,356.27
1565884914000,371.13
1565884854000,395.18
1565884794000,388.75
1565884734000,327.12
1565884674000,373.68
1565884614000,372.45
1565884554000,396.33
1565884494000,519.82
1565884434000,610.28
1565884374000,425.62
1565884314000,334.35
1565884254000,386.30
1565884194000,397.45
1565884134000,354.40
1565884074000,366.53
1565884014000,416.58
1565883954000,407.28
1565883894000,334.20
1565883834000,375.30
1565883774000,387.38
1565883714000,367.18
1565883654000,397.48
1565883594000,416.47
1565883534000,415.87
1565883474000,341.18
1565883414000,409.75
1565883354000,443.58
1565883294000,369.70
1565883234000,369.57
1565883174000,393.07
1565883114000,372.37
1565883054000,307.12
1565882994000,369.50
1565882934000,388.23
1565882874000,366.13
1565882814000,350.48
1565882754000,377.33
1565882694000,392.83
1565882634000,344.82
1565882574000,405.80
1565882514000,394.00
1565882454000,363.85
1565882394000,375.17
1565882334000,388.35
1565882274000,378.98
1565882214000,327.93
1565882154000,393.38
1565882094000,398.43
1565882034000,357.32
1565881974000,356.93
1565881914000,402.33
1565881854000,391.87
1565881794000,331.72
1565881734000,413.50
1565881674000,372.53
1565881614000,331.70
1565881554000,344.12
1565881494000,358.60
1565881434000,393.83
1565881374000,330.57
1565881314000,374.90
1565881254000,380.43
1565881194000,373.37
1565881134000,353.77
1565881074000,390.23
1565881014000,392.83
1565880954000,310.28
1565880894000,344.15
1565880834000,356.52
1565880774000,362.90
1565880714000,330.50
1565880654000,361.37
1565880594000,369.58
1565880534000,307.15
1565880474000,387.37
1565880414000,385.22
1565880354000,350.68
1565880294000,347.83
1565880234000,375.20
1565880174000,364.25
1565880114000,297.20
1565880054000,368.07
1565879994000,364.78
1565879934000,334.50
1565879874000,357.83
1565879814000,396.93
1565879754000,378.05
1565879694000,309.18
1565879634000,384.18
1565879574000,349.52
1565879514000,332.15
1565879454000,343.35
1565879394000,390.52
1565879334000,400.03
1565879274000,321.90
1565879214000,378.65
1565879154000,373.92
1565879094000,348.67
1565879034000,320.77
1565878974000,369.72
1565878914000,370.68
1565878854000,317.10
1565878794000,372.88
1565878734000,357.20
1565878674000,334.38
1565878614000,353.72
1565878554000,376.57
1565878494000,388.67
1565878434000,292.85
1565878374000,340.32
1565878314000,346.93
1565878254000,327.55
1565878194000,338.58
1565878134000,346.08
1565878074000,339.93
1565878014000,290.73
1565877954000,339.52
1565877339000,346.77
1565877282000,335.22
1565877066000,351.85
1565876354000,342.45
1565874967000,288.18
1565874326000,321.60
1565874146000,333.03
1565873975000,337.58
1565873885000,328.58
1565873824000,296.43
1565873764000,336.93
1565873704000,357.82
1565873644000,312.53
1565873584000,356.60
1565873524000,326.08
1565873464000,356.08
1565873404000,290.87
1565873344000,340.10
1565873284000,350.03
1565873224000,330.00
1565873164000,352.30
1565873104000,309.65
1565873044000,350.48
1565872984000,303.33
1565872924000,334.55
1565872864000,345.62
1565872804000,328.63
1565872744000,322.83
1565872684000,291.27
1565872624000,335.33
1565872564000,280.32
1565872504000,354.67
1565872444000,356.58
1565872384000,318.55
1565872324000,343.30
1565872264000,313.73
1565872204000,363.32
1565872144000,297.07
1565872084000,362.38
1565872024000,343.72
1565871964000,333.22
1565871904000,379.62
1565871844000,323.30
1565871784000,352.40
1565871724000,280.07
1565871664000,362.68
1565871604000,352.90
1565871544000,324.63
1565871484000,350.68
1565871424000,333.68
1565871364000,377.95
1565871304000,310.00
1565871244000,353.33
1565871184000,373.98
1565871124000,339.40
1565870544000,353.82
1565870249000,312.03
1565870048000,337.02
1565869932000,361.18
1565869864000,319.98
1565869804000,355.40
1565869744000,344.28
1565869684000,410.58
1565869624000,317.17
1565869564000,363.50
1565869504000,356.43
1565869444000,338.53
1565869384000,376.75
1565869324000,364.15
1565869264000,421.42
1565869204000,354.55
1565869144000,383.55
1565869084000,396.23
1565869024000,373.47
1565868964000,406.98
1565868904000,351.78
1565868844000,388.42
1565868784000,344.53
1565868724000,359.97
1565868664000,400.27
1565868604000,374.23
1565868544000,392.48
1565868484000,357.57
1565868424000,389.20
1565868364000,324.18
1565868304000,333.98
1565868244000,422.47
1565868184000,379.35
1565868124000,405.72
1565868064000,382.05
1565868004000,391.28
1565867944000,376.98
1565867884000,348.50
1565867824000,387.93
1565867764000,374.02
1565867704000,404.63
1565867644000,369.08
1565867584000,406.40
1565867524000,351.60
1565867464000,340.05
1565867404000,391.47
1565867344000,362.67
1565867284000,403.17
1565867224000,386.37
1565867164000,413.57
1565867104000,367.53
1565867044000,352.15
1565866984000,389.72
1565866924000,344.15
1565866864000,390.72
1565866804000,351.35
1565866744000,383.40
1565866684000,362.23
1565866624000,358.42
1565866564000,372.18
1565866504000,366.08
1565866444000,400.00
1565866384000,359.67
1565866324000,366.20
1565866264000,339.60
1565866204000,332.02
1565866144000,357.03
1565866084000,374.83
1565866024000,399.38
1565865964000,367.62
1565865904000,394.12
1565865844000,335.87
1565865784000,358.65
1565865724000,397.18
1565865664000,366.92
1565865604000,295.43
1565865544000,232.47
1565865484000,260.55
1565865424000,334.95
1565865364000,354.35
1565865304000,400.05
1565865244000,373.15
1565865184000,352.12
1565865124000,336.33
1565865064000,358.93
1565865004000,365.47
1565864944000,357.10
1565864884000,390.10
1565864824000,401.98
1565864764000,356.63
1565864704000,349.83
1565864644000,395.57
1565864584000,354.68
1565864524000,361.02
1565864464000,384.75
1565864404000,371.65
1565864344000,351.60
1565864284000,370.70
1565864224000,393.48
1565864164000,347.65
1565864104000,354.53
1565864044000,383.12
1565863984000,388.93
1565863924000,367.08
1565863864000,371.98
1565863804000,396.83
1565863744000,350.00
1565863684000,338.32
1565863624000,391.43
1565863564000,366.93
1565863504000,363.90
1565863444000,357.40
1565863384000,356.63
1565863324000,320.42
1565863264000,332.93
1565863204000,381.32
1565863144000,357.82
1565863084000,337.58
1565863024000,329.62
1565862964000,367.80
1565862904000,342.25
1565862844000,332.00
1565862784000,380.78
1565862724000,367.40
1565862664000,327.17
1565862604000,325.53
1565862544000,353.67
1565862484000,333.37
1565862424000,329.00
1565862364000,368.10
1565862304000,376.77
1565862244000,337.00
1565862184000,352.02
1565862124000,377.18
1565862064000,347.57
1565862004000,343.35
1565861944000,386.95
1565861884000,371.35
1565861824000,355.33
1565861764000,336.87
1565861704000,352.98
1565861644000,335.60
1565861584000,324.70
1565861524000,357.13
1565861464000,356.93
1565861404000,340.53
1565861344000,315.03
1565861284000,355.27
1565861224000,316.47
1565861164000,327.17
1565861104000,348.63
1565861044000,351.68
1565860984000,321.93
1565860924000,316.65
1565860864000,339.92
1565860804000,319.05
1565860744000,334.85
1565860684000,361.70
1565860624000,342.10
1565860564000,312.02
1565860504000,311.07
1565860444000,328.00
1565860384000,306.02
1565860324000,317.20
1565860264000,335.70
1565860204000,329.45
1565860144000,299.37
1565860084000,304.70
1565860024000,354.98
1565859964000,319.15
1565859904000,310.00
1565859844000,318.78
1565859784000,321.02
1565859724000,301.33
1565859664000,268.80
1565859604000,299.92
1565859544000,283.58
1565859484000,273.53
1565859424000,315.75
1565859364000,290.73
1565859304000,260.27
1565859244000,258.27
1565859184000,288.88
1565859124000,259.58
1565859064000,253.02
1565859004000,282.07
1565858944000,302.90
1565858884000,273.40
1565858824000,253.52
1565858764000,283.50
1565858704000,261.97
1565858644000,271.45
1565858584000,287.50
1565858524000,299.70
1565858464000,268.43
1565858404000,268.00
1565858344000,302.43
1565858284000,301.15
1565858224000,290.42
1565858164000,290.07
1565858104000,308.77
1565858044000,249.02
1565857984000,245.30
1565857924000,298.92
1565857864000,240.85
1565857804000,259.93
1565857744000,270.93
1565857684000,273.68
1565857624000,262.92
1565857564000,256.75
1565857504000,274.38
1565857444000,250.40
1565857384000,255.98
1565857324000,286.77
1565857264000,277.75
1565857204000,259.08
1565857144000,256.73
1565857084000,293.10
1565857024000,251.75
1565856964000,263.52
1565856904000,278.15
1565856844000,280.27
1565856784000,268.23
1565856724000,288.25
1565856664000,289.55
1565856604000,251.15
1565856544000,252.30
1565856484000,280.68
1565856424000,302.28
1565856364000,289.10
1565856304000,296.05
1565856244000,315.28
1565856184000,311.07
1565856124000,299.38
1565856064000,297.08
1565856004000,246.20
1565855944000,203.48
1565855884000,215.18
1565855824000,227.52
1565855764000,215.55
1565855704000,236.50
1565855644000,228.87
1565855584000,229.80
1565855524000,228.28
1565855464000,205.40
1565855404000,215.80
1565855344000,205.60
1565855284000,207.42
1565855224000,211.17
1565855164000,230.85
1565855104000,203.75
1565855044000,179.20
1565854984000,221.77
1565854924000,223.57
1565854864000,216.05
1565854804000,235.58
1565854744000,223.10
1565854684000,214.43
1565854624000,249.38
1565854564000,266.85
1565854504000,243.93
1565854444000,242.85
1565854384000,260.85
1565854324000,292.68
1565854264000,205.90
1565854204000,170.98
1565854144000,188.50
1565854084000,170.38
1565854024000,173.60
1565853964000,180.32
1565853904000,196.28
1565853844000,191.80
1565853784000,169.47
1565853724000,180.85
1565853664000,167.85
1565853604000,180.27
1565853544000,206.98
1565853484000,184.17
1565853424000,160.20
1565853364000,182.37
1565853304000,197.90
1565853244000,209.03
1565853184000,173.42
1565853124000,194.83
1565853064000,167.85
1565853004000,155.97
1565852944000,182.02
1565852884000,214.52
1565852824000,194.28
1565852764000,180.15
1565852704000,184.52
1565852644000,191.50
1565852584000,179.02
1565852524000,184.00
1565852464000,167.55
1565852404000,147.63
1565852344000,143.13
1565852284000,157.63
1565852224000,159.25
1565852164000,149.68
1565852104000,152.77
1565852044000,144.93
1565851984000,140.85
1565851924000,147.87
1565851864000,190.73
1565851804000,178.63
1565851744000,169.00
1565851684000,147.13
1565851624000,158.40
1565851564000,151.77
1565851504000,162.48
1565851444000,166.90
1565851384000,184.63
1565851324000,149.52
1565851264000,141.70
1565851204000,176.57
1565851144000,158.35
1565851084000,174.32
1565851024000,187.47
1565850964000,166.35
1565850904000,154.22
1565850844000,152.60
1565850784000,168.50
1565850724000,178.08
1565850664000,153.55
1565850604000,167.73
1565850544000,170.52
1565850484000,163.75
1565850424000,163.78
1565850364000,174.47
1565850304000,174.47
1565850244000,165.00
1565850184000,184.55
1565850124000,171.03
1565850064000,153.20
1565850004000,148.95
1565849944000,167.93
1565849884000,181.00
1565849824000,125.97
1565849764000,172.62
1565849704000,181.58
1565849644000,153.27
1565849584000,152.17
1565849524000,174.52
1565849464000,171.92
1565849404000,150.70
1565849344000,170.98
1565849284000,160.35
1565849224000,143.85
1565849164000,169.92
1565849104000,161.90
1565849044000,166.07
1565848984000,140.73
1565848924000,171.40
1565848864000,149.88
1565848804000,141.05
1565848744000,144.48
1565848684000,160.03
1565848624000,158.65
1565848564000,139.40
1565848504000,163.97
1565848444000,162.77
1565848384000,146.62
1565848324000,165.73
1565848264000,167.87
1565848204000,174.43
1565848144000,141.28
1565848084000,161.98
1565848024000,170.83
1565847964000,163.50
1565847904000,147.27
1565847844000,174.77
1565847784000,165.17
1565847724000,145.50
1565847664000,178.10
1565847604000,160.78
1565847544000,162.92
1565847484000,158.13
1565847424000,160.50
1565847364000,150.83
1565847304000,136.13
1565847244000,172.08
1565847184000,166.20
1565847124000,150.52
1565847064000,153.32
1565847004000,161.48
1565846944000,159.63
1565846884000,143.22
1565846824000,165.22
1565846764000,168.97
1565846704000,151.18
1565846644000,143.80
1565846584000,161.88
1565846524000,162.07
1565846464000,140.75
1565846404000,171.72
1565846344000,169.45
1565846284000,148.37
1565846224000,148.12
1565846164000,190.28
1565846104000,180.28
1565846044000,143.28
1565845984000,166.83
1565845924000,169.10
1565845864000,149.68
1565845804000,154.13
1565845744000,160.10
1565845684000,159.57
1565845624000,131.78
1565845564000,158.20
1565845504000,151.12
1565845444000,149.38
1565845384000,139.28
1565845324000,156.93
1565845264000,149.52
1565845204000,124.97
1565845144000,147.03
1565845084000,144.20
1565845024000,139.28
1565844964000,132.45
1565844904000,150.60
1565844844000,146.22
1565844784000,108.58
1565844724000,152.57
1565844664000,152.83
1565844604000,123.25
1565844544000,131.68
1565844484000,154.60
1565844424000,157.42
1565844364000,135.07
1565844304000,155.18
1565844244000,152.32
1565844184000,145.82
1565844124000,126.43
1565844064000,144.12
1565844004000,141.55
1565843944000,122.53
1565843884000,153.15
1565843824000,148.45
1565843764000,138.07
1565843704000,146.05
1565843644000,155.37
1565843584000,160.03
1565843524000,133.92
1565843464000,153.92
1565843404000,159.52
1565843344000,149.62
1565843284000,154.65
1565843224000,163.95
1565843164000,163.83
1565843104000,135.25
1565843044000,161.82
1565842984000,159.75
1565842924000,140.77
1565842864000,140.55
1565842804000,155.90
1565842744000,144.57
1565842684000,132.47
1565842624000,157.35
1565842564000,147.53
1565842504000,136.75
1565842444000,152.18
1565842384000,153.80
1565842324000,147.90
1565842264000,110.05
1565842204000,142.82
1565842144000,155.07
1565842084000,141.05
1565842024000,142.03
1565841964000,170.48
1565841904000,160.25
1565841844000,130.15
1565841784000,157.35
1565841724000,145.25
1565841664000,131.87
1565841604000,148.43
1565841544000,151.57
1565841484000,151.67
1565841424000,123.10
1565841364000,147.72
1565841304000,144.68
1565841244000,137.57
1565841184000,141.07
1565841124000,152.52
1565841064000,168.78
1565841004000,129.43
1565840944000,156.12
1565840884000,170.48
1565840824000,149.23
1565840764000,137.23
1565840704000,170.30
1565840644000,169.02
1565840584000,133.08
1565840524000,146.10
1565840464000,149.45
1565840404000,133.87
1565840344000,140.72
1565840284000,156.70
1565840224000,157.85
1565840164000,125.98
1565840104000,145.05
1565840044000,158.35
1565839984000,132.78
1565839924000,149.88
1565839864000,151.10
1565839804000,151.42
1565839744000,124.97
1565839684000,164.70
1565839624000,154.52
1565839564000,138.13
1565839504000,127.72
1565839444000,151.18
1565839384000,171.37
1565839324000,143.45
1565839264000,169.93
1565839204000,174.83
1565839144000,151.60
1565839084000,157.55
1565839024000,153.15
1565838964000,142.07
1565838904000,129.28
1565838844000,154.03
1565838784000,175.62
1565838724000,156.12
1565838664000,171.82
1565838604000,167.15
1565838544000,161.68
1565838484000,133.68
1565838424000,146.22
1565838364000,157.40
1565838304000,142.05
1565838244000,141.75
1565838184000,151.55
1565838124000,165.38
1565838064000,128.52
1565838004000,152.40
1565837944000,151.65
1565837884000,143.88
1565837824000,134.52
1565837764000,147.62
1565837704000,154.75
1565837644000,128.90
1565837584000,157.30
1565837524000,156.02
1565837464000,150.22
1565837404000,142.42
1565837344000,153.85
1565837284000,157.98
1565837224000,131.63
1565837164000,174.68
1565837104000,165.62
1565837044000,141.40
1565836984000,142.85
1565836924000,169.28
1565836864000,158.25
1565836804000,143.20
1565836744000,172.88
1565836684000,164.62
1565836624000,146.15
1565836564000,140.45
1565836504000,158.72
1565836444000,166.53
1565836384000,133.17
1565836324000,162.27
1565836264000,172.75
1565836204000,161.23
1565836144000,153.82
1565836084000,164.02
1565836024000,158.93
1565835964000,141.42
1565835904000,170.22
1565835844000,169.83
1565835784000,159.20
1565835724000,160.23
1565835664000,170.98
1565835604000,168.02
1565835544000,136.45
1565835484000,171.30
1565835424000,173.55
1565835364000,149.30
1565835304000,166.92
1565835244000,164.43
1565835184000,171.38
1565835124000,151.27
1565835064000,182.02
1565835004000,166.65
1565834944000,154.78
1565834884000,161.05
1565834824000,169.43
1565834764000,169.27
1565834704000,140.32
1565834644000,175.68
1565834584000,178.50
1565834524000,149.35
1565834464000,149.20
1565834404000,166.73
1565834344000,166.72
1565834284000,144.15
1565834224000,171.00
1565834164000,174.27
1565834104000,162.58
1565834044000,171.80
1565833984000,195.00
1565833924000,178.38
1565833864000,145.30
1565833804000,193.13
1565833744000,173.18
1565833684000,149.93
1565833624000,158.92
1565833564000,156.47
1565833504000,169.00
1565833444000,147.52
1565833384000,183.97
1565833324000,191.07
1565833264000,168.95
1565833204000,181.35
1565833144000,185.37
1565833084000,185.10
1565833024000,149.53
1565832964000,177.03
1565832904000,172.12
1565832844000,158.25
1565832784000,161.28
1565832724000,180.98
1565832664000,179.05
1565832604000,141.70
1565832544000,190.93
1565832484000,218.88
1565832424000,181.55
1565832364000,172.92
1565832304000,206.10
1565832244000,201.75
1565832184000,149.18
1565832124000,181.15
1565832064000,175.35
1565832004000,163.18
1565831944000,175.63
1565831884000,185.73
1565831824000,166.30
1565831764000,162.87
1565831704000,186.77
1565831644000,183.08
1565831584000,186.23
1565831524000,196.08
1565831464000,199.25
1565831404000,196.28
1565831344000,168.25
1565831284000,195.18
1565831224000,196.78
1565831164000,167.60
1565831104000,177.53
1565831044000,191.17
1565830984000,182.12
1565830924000,148.65
1565830864000,185.45
1565830804000,186.55
1565830744000,161.93
1565830684000,180.78
1565830624000,194.75
1565830564000,217.10
1565830504000,166.08
1565830444000,210.02
1565830384000,215.08
1565830324000,180.03
1565830264000,174.27
1565830204000,194.00
1565830144000,183.80
1565830084000,167.25
1565830024000,199.17
1565829964000,196.12
1565829904000,182.22
1565829844000,190.28
1565829784000,195.85
1565829724000,206.15
1565829664000,158.22
1565829604000,185.45
1565829544000,195.58
1565829484000,169.72
1565829424000,175.20
1565829364000,211.98
1565829304000,221.55
1565829244000,176.55
1565829184000,217.70
1565829124000,198.32
1565829064000,197.25
1565829004000,197.32
1565828944000,221.03
1565828884000,206.62
1565828824000,172.13
1565828764000,203.57
1565828704000,223.57
1565828644000,211.30
1565828584000,227.00
1565828524000,240.37
1565828464000,255.58
1565828404000,215.72
1565828344000,239.05
1565828284000,233.67
1565828224000,219.67
1565828164000,225.98
1565828104000,245.92
1565828044000,236.08
1565827984000,185.30
1565827924000,223.33
1565827864000,227.97
1565827804000,210.13
1565827744000,213.20
1565827684000,233.05
1565827624000,232.77
1565827564000,173.87
1565827504000,234.35
1565827444000,224.22
1565827384000,204.88
1565827324000,210.07
1565827264000,226.87
1565827204000,217.73
1565999838000,203.25
1565999838000,188.55
1565999559000,174.47
1565999466000,195.25
1565999401000,198.55
1565999335000,167.40
1565999274000,193.23
1565999214000,201.30
1565999154000,225.40
1565999094000,175.67
1565999034000,196.97
1565998974000,194.25
1565998914000,177.55
1565998854000,195.28
1565998794000,204.07
1565998734000,208.63
1565998674000,170.90
1565998614000,188.83
1565998554000,200.52
1565998494000,184.63
1565998434000,210.60
1565998374000,211.50
1565998314000,215.18
1565998254000,178.52
1565998194000,209.32
1565998134000,207.88
1565998074000,182.83
1565998014000,214.17
1565997954000,214.27
1565997894000,215.32
1565997834000,180.17
1565997774000,253.32
1565997714000,250.82
